,text,language,predictions
43,@user @user @user 40 anni e portarli bene,Italian,1.4218587737646398
44,@user @user L’odio va segnalato sempre. Io mi vergognerei di augurare la morte se se fossi in te http,Italian,2.209613482627348
45,금리인하 진퇴양난..집값 잡기 포기냐 vs 경기부양 포기냐 | 다음 뉴스 http,Korean,1.0941653732113392
46,@user @narendramodi मान गई की #चौकीदार_ही_चोर_है की अभी और सबूत चाहिए?,Hindi,1.8060250615856386
47,"लोग दिल्ली जाते हैं, टिकट मांगने गिर्राजसिंह गए हैं लौटाने - कन्हैया कुमार",Hindi,1.2273568459749937
48,"@user @Le_Figaro Marciare divisi, colpire Uniti.",Italian,1.2213358898850961
49,#puma es ahora una tendencia en #Temuco http http,Spanish,1.1519443333206518
50,@user @user @PSG_inside Ou alors dernière année sous l'ère Qatari et ils lâchent le pactole avant la CDM 2022. 🤪Mdr 😂😂 #2nddegre,French,1.1542918634710666
51,@user @user Archeologie ook niet. http,Dutch,1.2948071627514584
52,@user 여보는 그 .. 야구보는 여보와 안보는 여보가 인격이 두개같어,Korean,1.3365945444430483
53,@user لوزه الالالافيو,Arabic,1.3605140849247093
54,#الشريقي_رئيساً_للمركز_الوطني_للتشغيل رجالا احترمو الأمانة. وخدمو وطنهم بدون تفاني. #باحثون_عن_عمل_يستغيثون23,Arabic,1.2062838199018293
55,"@KailashOnline जन्मदिन की हार्दिक बधाई शुभकामनाएं,, जय हो 💐💐💐🎂🎂",Hindi,3.1032076154960495
56,ما كسرني فراق ولا ذبحني غياب القهر ليه اصفي نيتي وانصدم ؟,Arabic,3.454707223072143
57,Ben benieuwd wat ze er van gaan vinden 😭😭,Dutch,1.8227937379725307
58,"@user Adotei ele, só falta treinar",Portuguese,2.6377864576027825
59,@user It already got weird,English,2.139285251765523
60,자기 꿈은 정치인이라며 늘 양말을 빨파로 맞춰신고오던 학생회장 언니 http,Korean,1.544554364129163
61,Para q busco cosas que sé que me van a hacer mal🤦🏼‍♀️No aprendo más,Spanish,3.736808452940323
62,粉丝到1000后，发全版,Chinese,2.148525243162556
63,بعض الناس اذا زعلوا ودك تقولهم واخييراً.,Arabic,2.5891935282015535
64,@user On aura le temps plus tard ok ?😔,French,2.6705656066545664
65,@user @user ههههههاي,Arabic,1.404094242455335
66,Em Iconha parece que passou um furacão e destruiu tudo. Que tristeza 😓,Portuguese,1.4187064447572564
67,Ces fdp de Monaco ils achètent tous les joueurs du monde pour se faire poutrer par tout le monde cheh,French,1.2103143791369595
68,इस वीडियो जरूर देखें जी हो सके कहीं आप जी काम आ जाए http,Hindi,1.6389628966943266
69,You should be sad di Halsey&gt; Ogni canzone cacciata fino ad oggi dai pischelli americani,Italian,1.1824441476446432
70,"कोई भी इंसान उसी व्यक्ति की बातें चुपचाप सुनता है, जिसे खो देने का डर सबसे ज्यादा होता है..!!",Hindi,2.4438331034640006
71,실물 궁금쓰,Korean,1.5857217262962702
72,fuck going outside today,English,2.2965913240947513
73,@user Cos'è che ha fatto?!? http,Italian,1.765114597131738
74,@user Netwerken!!,Dutch,1.5970265066432814
75,@CNN 华为的营业额确实很大，但是他的背后是整个国家人才支撑体系。这点 已经有人注意到了,Chinese,1.2699407963175817
76,@user انا بفكر في مصر,Arabic,1.3535323723783272
77,"pqp eu tenho um penhasco pelo wayv mds,,,,,,,,que talento",Portuguese,1.9798667385544735
78,@user सालों की म@%@%,Hindi,3.2165313390231276
79,تحت تاثير اغنيه 🎻,Arabic,1.2899040415627323
80,شنو الافضل برايكم ؟!! ١-حب . خطوبه . زواج ٢-خطوبه . حب . زواج أنا عن نفسي أشوف شاورما . بطاط . بيبسي,Arabic,2.2358894239483496
81,"Espero no llorar al rato, desde que entre al cuarto de mi mama no eh dejado de reir con ella y mi hermana jajaja",Spanish,4.382840295959488
82,NIEUW! ‘Meerderheid in de maak voor nieuw competitieformat Jupiler Pro League’ http Het is nog altijd #aagent #buffalos,Dutch,1.11401176234137
83,نبي حوشنا 💔,Arabic,4.240315161166647
84,모두의 익명 질문을 모집 중! 최근 답변한 질문 ● 체리벨님은 왜 체리벨이에요?… #질문상자 #익명질문모집중 http,Korean,1.375430644726795
85,@user Hai ragione,Italian,2.0672897156755257
86,@user 爱了爱了,Chinese,3.744964362887907
87,"@user Exactly. I don’t send nudes. No reason, we grown pull up. Lol.",English,4.163435430159241
88,아니 전신 안그려지는 것도 있고 어차피 사복이라,Korean,1.959883542265278
89,단뎀 하실 분 예진 님 계셔요,Korean,1.650648380109725
90,@user 름상 화이팅!!!!!!,Korean,2.081225728097821
91,한 글자 닉네임 해보고 싶었어...,Korean,1.860159705705768
92,Esse ano eu encerro com chave de ouro namorando se tudo der certo k,Portuguese,3.561195200118259
93,@user 🖕🏽,Chinese,1.7261076480197741
94,@user @user @user @user @user @user Este wey quiere público para su cuenta pedorra,Spanish,2.553653897614188
95,@user Si tu fais des old el passo pq pas,French,2.2347311745727243
96,일본 스너프 필름 공론화 해시 입니다!!!!! 탐라에서 이해시를 목격하신 당신!!!!! #残虐AV反対 딱30초만 총공에 투자해주세요!!!!! #AV強要問題 알티복붙으로 연대부탁드립니다!!!!!,Korean,1.929116406367989
97,@user وحنا صياحين ومالك شغل ومحد طلب منك تحبنا,Arabic,3.1645538414950716
98,@user @user @user @BTS_twt We hebben het over fucking shipnamen gehad... #BBMAsTopSocial BTS @BTS_twt,Dutch,2.23091223090589
99,@Mov5Stelle I sogni aiutano a vivere o la vita aiuta a sognare? Qui mi sa che la sveglia sarà tragica...,Italian,2.0877595509138476
100,قال رسول الله صلى الله عليه وسلم من أحب أن يبسط له في رزقه وينسأ له في أثره فليصل رحمه -- صحيح البخاري #Hadith #ﷺ #ﷺ,Arabic,1.7803187658047175
101,“Fine Art” by Mike Lopez Jr. http,English,1.1824172153363899
102,@user Lo tengo claro desde q me enganché🤣🤣🤣🤣,Spanish,2.4773736586525597
103,여신이 영어로 뭐냐고 물어봤는데... #쭈서기 http,Korean,1.3793092493808772
104,#新個人資料相片,Chinese,1.9001127762386973
105,Bon je vais me couper les cheveux plus court c’est décidé,French,2.579267835753014
106,@user @user अरे कुछ भी नहीं डेटा पैक 😂😂बोलो तो करवा दूंगा कोई बड़ी बात नाही है फ्रेंड्स में सब चलता है,Hindi,1.7908481774865375
107,@user اي اكو اصلا الصورة اني ماخذتها هسه قرري والمكان علية,Arabic,2.3096825394995446
108,@viniciussmunhoz Vou confiar em vc @viniciussmunhoz 😁😁😁,Portuguese,2.7967301167510756
109,@user Lamento mucho eso!!,Spanish,2.4709830478252464
110,@user trop hihi j’ai hâte🥰🥰🥰 je veux me faire tatouer une épée aussi mais + tard,French,3.3116425454381027
111,@user cosa hai tirato fuori...😲,Italian,2.9027533593651222
112,Feliz ano novo ✨❤️,Portuguese,2.826843319551421
113,@user Je suis choqueeeeee,French,2.3127395646432403
114,"@user Il n'a pas demandé de les bombarder comme de ""vulgaires""Irakiens ?",French,1.2323582812972957
115,"Quelqu'un aurait un lien pour bring the soul vostfr ? Parce que j'ai beau chercher, je trouve pas 😭😭",French,1.902283821310892
116,@mirai_nagasu @USFigureSkating You are a beautiful badass and I wish you a speedy recovery! ❤️,English,2.942857968165179
117,Wát een beelden: invaller Reiziger pakt drie penalty's en scoort voor Ajax O19 : http #Ajax,Dutch,1.144664700127802
118,"@user @user If you get upset when people kill last, You genuinely smell like boiled penny loafers",English,1.7009839995829175
119,"طموحاتي ولو لـفّ الزمان ودار احس بحجمها دايـم واصدقها .. سواءً جار هذا الوقت او ماجار بعون الله ""محققها . . محققها",Arabic,1.7993572497354484
120,@user なんやて！！！！！！（衝撃）,Chinese,2.658910994517594
121,still pinching myself that i acc live in Amsterdam now !! MAKE YUR OWN DREAMS COME TRU BBYS,English,2.2966702315947938
122,Mooi afgefloten ook,Dutch,2.050339334274331
123,@user você!! 💕,Portuguese,1.957100259536503
124,@user أنا أستعملتها الجولة الماضية وتوفقت في ذالك بس يالغالي توني دخلت التطبيق وما لقيت التشكيلة هاذي في الفيديو ؟؟؟؟,Arabic,1.9032782991949513
125,폰이 진짜 이상혀 터치가 뭐 지혼자 다해버리내,Korean,1.3039155349012612
126,@user @user @user @user Wiskunde is niet je beste vak? Hoop ik?,Dutch,2.0580621496478173
127,다큐멘터리 이런곳에서 본 거 같아 .... http,Korean,1.3751446370632883
128,"@user @user @EliotHiggins @user yep, going after the White Helmets, check",English,1.2417726441787977
129,스텔은 보통 인간보다 균형감각이 좋지.,Korean,1.53710836548878
130,"खुले दुश्मन से भी ख़तरनाक है, जो वोट हमारे दुश्मन को देता है, रात के अंधेरे में हमारे घरों में आग लगता है, और सुबह हमसे हमदर्दी जताता है!",Hindi,1.8369325913466397
131,Wat een onrealistische serie is #hoogvliegers geld had beter besteed kunnen worden @EOnl @Kon_Luchtmacht,Dutch,1.4166337458427853
132,@user 汪（燦笑（夠了,Chinese,2.8797906363697736
133,Falta mucho para morir?,Spanish,3.016441261500352
134,@user I'd like Twilight Princess please!,English,2.338961961589212
135,@narendramodi आखिरकार ये इंतजार का समय समाप्त हुआ @narendramodi । #NirbhayaCase में आज इंसाफ मिला। देर आए दुरूस्त आए #JusticeForNirbhaya ।,Hindi,1.2717448766807715
136,"El mejor del mundo reconociendo al Chicharito Hernández, y tú todo tronco criticándolo todo su carrera 😎🇲🇽 http",Spanish,2.092559202081211
137,納竿,Chinese,2.165319859109122
138,Il monumento a Giovanni Dalle Bande Nere sarebbe dovuto essere collocato dentro la basilica di San Lorenzo http,Italian,1.1111815962602969
139,@user venha mesmo por favor 😔✌🏼,Portuguese,2.419172972541599
140,@user माता फातिमा शेख को विनम्र अभिवादन.,Hindi,3.057254244448518
141,@user هو عادي مافيها شي بالعكس لكن التوثيق هذا لييش؟؟,Arabic,1.5602924393933395
142,@user Jij weet wat ik niet ken?,Dutch,1.498418359367044
143,Winx club wordt elk seizoen slechter!,Dutch,2.224339851015979
144,@user Ik vind hem ook top!,Dutch,2.5172145165717916
145,@user 可哀想…,Chinese,2.32222268336995
146,"@pankhuripathak मेडम संभल के ,आजम खान कलर पूछता हैं।",Hindi,1.9664040430358432
147,@user @NOS Boa’s zijn nu leeuwen zonder tanden.,Dutch,1.273712696511379
148,@user عادي تطير وانت عند بيتكم,Arabic,2.4344313260725623
149,J’arrive devant la télé pour le money time ! #LIVBAR,French,1.8367681153238236
150,"@user Tu as fais le tour des circoncis. Tu cherche l'exotisme, hummm.",French,2.6407645752464353
151,@user اذا وصلتي قوليلي ..,Arabic,2.5925892407317956
152,(그냥 해시태그 만들어봄..╮(´-ω-`)╭) 우리쪽 사니와 둘은 능숙 시즈나는 있으면 있는대로 편히쓰고 타다시는 아마 거의 몸의 일부 그래도 예전보단 덜 쓰는편 #사니와의_단말기_사용실력,Korean,1.2249934478593714
153,Cómo hago para decirle todo sin enloquecer? 🤔,Spanish,2.535694499365858
154,@user @robertosaviano @repubblica Saviano ne ha una identica. Come commenti?,Italian,1.6355893448743237
155,"quero digitar tanta coisa aqui, mas vai dar tanta merda",Portuguese,1.8991542294484072
156,"@user Y donde podemos ver la propuesta?, que proponen nuestros diputados?",Spanish,1.1761938506206728
157,纽约市高度戒备准备应对伊朗可能进行的报复(图) http,Chinese,1.151944941779459
158,@user Et pourquoi pas en Swahili ou en Tagalog ?,French,1.7557839133482924
159,"@user @user @user Ja je eigen terrein veranderen in fort knox omdat Nederland ""denkt"" goed op weg te zijn....",Dutch,1.4294152236905935
160,"Het is weer fraai, vuilstort in het buitengebied http",Dutch,1.2129801492555858
161,@user c'est valid on y peut rien!,French,2.206148726034569
162,Est-ce que quelqu’un a des nouvelles d’Andrea Tafi ? #ParisRoubaix #LesRP #AntenneVieux,French,1.2028119379361768
163,"@user É gratificante, te entendo!!! Sinto o mesmo 😍😍😍",Portuguese,2.9756346833817346
164,i’ve only watched the first 20 mins of owl and the pussycat and i’m already in love. how have i been deprived of this for so long?????,English,2.95600388081432
165,@user Ze zegt toch ook dat demi tyler kan aanklagen hahdjshss,Dutch,1.4178708386701575
166,sou oficialmente uma universitária caralho obgd deus eu sei que tu me sondas http,Portuguese,4.168514203798345
167,@user me lo consiglieresti?,Italian,2.509379232391426
168,@CaoChangqing “这才是代表美国精神的美国人，那就是，无论面对什么困境，都有打不垮的乐观、自由、感恩！” 说得太好了，大赞！👍👍👍,Chinese,1.6558802932233445
169,"#तस्मै_श्री_गुरवे_नमः मैं जीने के लिए अपने पिता की ऋणी हूँ, पर अच्छे से जीने के लिए अपने गुरु की। @user @user",Hindi,1.9506910106552025
170,@user L’ho visto proprio adesso!!,Italian,2.125781437241189
171,@user @user @user nao tem problema vc ter medo de alguém http,Portuguese,2.4732371635366905
172,हलका हलचल में देखिए आज क्या है आपके हलके में खास ? #MorningNews #Haryana http,Hindi,1.1943455538762093
173,@HaraldDoornbos Moeten we hier nu medelijden mee krijgen?,Dutch,1.6338055998449519
174,Eu ja to com meu cu fechado e nem chegou a hora da prova,Portuguese,2.69612945902632
175,@user Ah ecco!! Questo mi rincuora 😂😂😂,Italian,2.3329355293700504
176,@user @SitaramYechury क्या सोच के इसका नाम सीताराम रखा?,Hindi,1.7473148072357665
177,@user Il Parma non è da B. Meglio lui di Ashley Young,Italian,1.2336274943448557
178,@user nossa oi vamo,Italian,2.168084824025387
179,@user जयचन्द हम शर्मिंदा है तेरे वारिस जिन्दा है। # Delhi Election.,Hindi,1.6929819336410983
180,@user 꺅 당연하지! 다음에 데이또 꼭 하쟈💖 우리 아모 좋은하루 보내자앙❣️❣️,Korean,3.5928760489989955
181,"- Sonríe a la vida, no solo a la cámara . ✨",Spanish,2.4493019312226343
182,@user Oleee. Y compartirlo contigo y reírnos de lo divino y lo humano. Se te echa mucho de menos.,Spanish,3.414306839243518
183,@user Je trouve ça magnifique repartir de rien et créer la vie... finalement c’est un peu ressusciter !!!,French,2.4548243033562973
184,Lennar Corp to restate earnings after losing $140M to lawsuit in Maryland - South Florida Business Journal http,English,1.0935903796385857
185,@user ah voilà mtn ça m’aide ça me dit qlqch,French,2.4910732047679085
186,No encuentro motivación ni de chiste,Spanish,2.7059342282929757
187,@user صباح الهنا والسعادة,Arabic,2.406480906114294
188,@user È bellissimaaa😭😍,Italian,2.4537188297761547
189,"Gravata, perdón.",Spanish,1.3779914877253363
190,Voy de mal en peor,Spanish,2.8868278787883446
191,@Shehla_Rashid इमरान खान से लिखवा के ले आ जा... कोई नहीं तुझको सरण दे देंगे... !!!,Hindi,1.878486997363388
192,"#Bonolis sempre simpatico, non perde un'occasione #avantiunaltro",Italian,1.6730805270252422
193,"Microsoft Windows 10, l'aggiornamento di maggio 2019 disponibile per il download http",Italian,1.0149905355833755
194,@user 是我嗎😅,Chinese,2.4962456170150187
195,स्याही जूता फिर थप्पड़ ये है राजनीति #LokSabhaElections2019,Hindi,1.1797943415636674
196,@user @user Je le vois absolument pas le mec a sué pour RIEN,French,2.1130014965524726
197,Manda msg e apaga mais meu Whatsapp é o GB kkkkk,Portuguese,2.6266613967729135
198,"Foda que tem altas mina gata nessa cidade mas nenhuma vale alguma coisa, só golpe em cima de golpe",Portuguese,2.462304759979653
199,@user passo,Italian,1.2773963701781401
200,@user Et une kiks pour @user UNE😂😂,French,1.7015758698815324
201,"Alla fine la scelta la farà Manuel... Sceglierà Giulio, lui dirà di sì e andranno insieme a fare le risse #uominiedonne",Italian,1.4248441929139783
202,"@user @user @user Trois tweets, et on ne comprend toujours rien à ce que vous dites...",French,1.2663357419335335
203,Notre Dame qui prend feu le soir où Emmanuel Macron doit prendre la parole. COMME PAR HASARD,French,1.178455572067206
204,@user Proest! Dan hoop ik maar dat dit verhaal geen staartje krijgt! 🙃,Dutch,2.1140087200473343
205,#호평동만남ㅇㅓ플 #호평동채팅ㅇㅓ플 #호평동ㅈㅗ건ㅇㅓ플 카툭 💖 AG665 🎎비아그라제공🎗️수위/횟수무제한 🧿와꾸 마인드 최고! #호평동만남사이트 #호평동실시간만남 #호평동원ㄴㅏ잇섹ㅍㅏ #호평동출장맛ㅅㅏㅈㅣ,Korean,2.6788570427954057
206,"Como cuestan los lunes amigo, debería ser feriado siempre",Spanish,1.615425788585031
207,@user Rohh ses tchoutch,French,2.064745845475289
208,eu e a letícia ficamos duas horas ali torrando no sol tô até revigorado,Portuguese,2.243100109151105
209,no motivation left and the year just started,English,2.3193829100445535
210,@user this why all ur irls are het,Dutch,2.3753185922338367
211,les messages mignons au réveil🥰,French,3.010185408286748
212,Rico como lo mueve http,Spanish,4.1899422015371846
213,ثق أني أحببتك كما لم أحب أحداً وأني قد أنسى كل شيء إلا أنت💘.,Arabic,3.9201743676415712
214,#GodMorningThursday तमाखू का सेवन करने से गाय का खून पीने के समान पाप लगता है। http,Hindi,1.2966864358135524
215,@user Sábado eu vou aí,Portuguese,1.8329380272535745
216,@KingThelonious @MickeyChristmas Y’all never met me,Dutch,1.4971366889260111
217,nao usava grafite 0.9 = aberração,Portuguese,1.5061771378584479
218,الحمدلله رزقنا الله سبحانه وتعالي زيارة امير المؤمنين علي بن أبي طالب عليه افضل الصلاة والسلام http,Arabic,1.4057207489192811
219,"والله إنكم فرحتي ورحَابة هالكُون وضيّه . ( @user ,@Ev2il1 )",Arabic,3.8300899276497646
220,"@user (너를 마주 주시하다, 이내 상체를 숙여 시평선을 맞춘다.) 널 호명한 것을 인지했다면, 즉각 반응해야지. 대답.",Korean,3.464098496543121
221,"U rijdt met een #scootmobiel, met uw mobiele telefoon aan de hand door het centrum van uw stad..... Mag dit🤔😅😂 http",Dutch,1.2132465581406728
222,@user يروح في برحه فاضيه ويجيب كرسي ولا يروح البر,Arabic,2.105923391321379
223,"🌹 मिलावट का दौर है साहब... हां में हां मिला दिया करो,संबंध लम्बे समय तक टिकेंगे...",Hindi,2.513227638274185
224,Segunda - feira e foda o cara não tem ânimo pra nada,Portuguese,2.5039215490362077
225,#IPityTheFoolThat lives on the hill Sees the sun going down And the eyes in his head See the world spinning round http,English,1.613065865089439
226,J'ai dépassé officiellement le nombre de 100 vidéos monté pour @MrBboy45 ! C'est énorme ! Merci pour le soutien ❤️️,French,1.6245224398967593
227,"Pour le pape, l'interdit de l'avortement est humain, pas religieux http",French,1.3871348302444761
228,तुम जमीन मेरे हिस्से की या आसमान सा छलावा तुम एहसान कोई मुझपर या महज़ पछतावा,Hindi,2.866198179004482
229,alguien sabe si desde la app de cien ar se puede ver el cable en vivo? o hay que esperar hasta que suban el capitulo?,Spanish,1.3360579157992927
230,@user @user अशोक नगर का है ये कोई भी वीडियो या पोस्ट पक्का करो फिर डालो एक साइड लड़का बोल रहा ये अशोक नगर का,Hindi,1.848812781580325
231,@user @user Y lo volveria a hacer,Spanish,2.082411518240506
232,बात ....... करोडो की दुकान ...... पकोड़ो की संगत .......भगोड़ों की आफत .....मज़दूरों की,Hindi,2.0812977183819505
233,@user @user @user @user hey suggest me a laptop for gaming n personal use budget is 50-55k,English,2.224532636385401
234,@user C'est @user direct,French,1.7226997663133892
235,@user कौन सी क्रिम लगाती हो बोलो यार मेरे को भी white होना है parchhai कितनी गली हो चले गा😂😂😂😂,Hindi,1.7505195277488599
236,Gratidão a Deus por mais um dia sendo iniciado 🙌🏻❣️,Portuguese,1.6795955196423953
237,@user @user con una navaja en el pescuezo todo se soluciona 🤓,Spanish,1.4017163213887105
238,@user SKY scored 4 less runs just lol,English,1.3202300128006923
239,"@eldiarioes ¿Que en VoX las mujeres están por detrás de los hombres? Chorprecha!!. Otra noticia, amiga, la lluvia moja.",Spanish,2.215278298170179
240,@user @felipeneto Aquele momento que eu não sei se este tweet é zoação ou sério...,Portuguese,2.165122334165833
241,Joa hey quiero tomarrrr,Spanish,2.754258282949742
242,caralho to com sono,Italian,1.543856045563445
243,", Brayden told my mama he not happy I’m having a baby😢.",English,4.525639045070657
244,삶은 뺑 오 쇼콜라다 http,Korean,1.2723576587478636
245,@user @user pyjama is het beste want je bepaalt zelf wat je pyjama is,Dutch,2.5833568070336304
246,@user @user Wilma heeft wel veel fantasie. Complottheorie fantasie. En zijn geen FvdD trollen.,Dutch,1.872594810371571
247,@ChineseWSJ 你他妈的搞有罪推定是吧,Chinese,2.117460154594652
248,"¿Medio ambiente, seguridad? El tape no fue el correcto candidata!! #DebatesCiudadanos",Spanish,1.2277761221293395
249,@user Sisi ma capisco cioè 💜,Italian,3.332614006926695
250,Ya me cansan los threesome' y las orgías Ya me cansa que mi vida siga vacía,Spanish,3.967374374712503
251,@user कर बजी क्या सकती हो🙄🙄🙄,Hindi,2.3110740527673412
252,@user Estas hablando con los creadores @user,Spanish,1.994789479017074
253,다 풀고왓다,Korean,1.73371645742729
254,@user Minnesota game all over again. Terrible late turnovers by Pritzl &amp; Happ.,English,1.1732196719471923
255,@user @user @user Vabbè ma trovami uno che frequenta gli stadi a cui possa piacere...,Italian,1.862708059286689
256,"From here on out, using our greatest smiles and lovely singing voices, we'll make everyone happy♡",English,2.389670278093856
257,@user opgerot met je onleesbare tweets denk ff na,Dutch,1.4278576011684458
258,"@ZeeNews कुछ ""हरामी पत्रकारों"" की जलन से पता चलता है कि राहुल गांधी जी सही दिशा में जा रहें हैं। #NyayForIndia #RahulForBehtarBharat",Hindi,1.351975838677203
259,ابي قُربك ومتى فيك التقي ابي اغني ياسمِا شوفي من معَي.,Arabic,4.281485405507052
260,@user @user Il adore se retrouver devant les caméras ! et souhaite laisser son nom dans l’histoire (pas gagné!)🤡,French,2.1366129006845354
261,@user en sois on à pour la plupart était un peu des deux même inconsciemment,French,1.6290914531520664
262,@SaskiaBelleman Omdat ze gek zijn op die doofpot!!!😬😈👹👿👺👹👿,Dutch,2.1191031214705385
263,Private Yoga Instruction - Tailored to your needs http,English,1.2126465056723092
264,"@user La vérité, ils ont eu que de la chance",French,1.349158674400114
265,우편토요일날올줄알앗는데 31;@;일에 부산우체국에 서멈춰잇음.대체왜요,Korean,1.1653637321915316
266,"@rautsanjay61 माफी मांगते संजय राउते,फिर सत्य मेव जयते",Hindi,1.3970097644188404
267,@user 自由の！！！ もとに！！！ 生まれた！！！！！！！！！！,Chinese,2.874237392957685
268,"La diferencia entre vos y yo, es que yo veo y me preocupo más allá de mi ego. Vos no.",Spanish,3.727072855832795
269,"@NOS Hebben we nog niet genoeg uit afrika "" gehaald""?",Dutch,1.4213819342047231
270,「夢不到電子羊你還有獨角獸」&lt;&lt;決定了!!!這是我的新社團名,Chinese,2.469490978733532
271,제주자치경찰단장 후보 징계 ‘임명 안갯속’,Korean,1.1946156455382868
272,@user @user Ik heb vrijdagochtend geen douane gezien. Ik had alleen handbagage was dus ook zo buiten. Klaar.,Dutch,1.7995949970083043
273,@user सुभाष चन्द्र बोस की,Hindi,1.209271240560402
274,Povo da minha sala é só derrame tmlc 🤦🏽‍♂️,Portuguese,2.6464981786586215
275,Quel est votre technique pour faire partir les plis d'une AF1???,French,1.153943024429685
276,@user Comme chaque année. Je suis en mode : DEHORS !,French,2.606272774773272
277,@user ¿Estas cayendo en palida Hemano?,Spanish,2.404257405488093
278,I can’t help myself 🤷🏽‍♀️,English,2.4998671638351553
279,@user Franchement ça a été,French,1.3948682456108663
280,Hoy fue un dia productivo que exito!!,Spanish,1.5655261458592329
281,所以各國才會有動物的傳說 動物的人形模樣的故事,Chinese,1.5743599429662738
282,@user Comigo foi assim ❤,Portuguese,2.3665674174279765
283,资源⬆️➕qq⬆️ #吴小瑞体育会新片速递：《火车》，国产的人体火车，运动的画风，更多细节处，超多的洞一同被肏出水。 #完整大约40多分钟 #吴小瑞体育会系列约20部特价出售 头像名字主页⬆️➕qq⬆️ http,Chinese,2.5876751993086886
284,So pretty. I can't 😭💖 http,English,1.6161191754319961
285,What the fuck!,English,1.4281500777097969
286,"@user @user Lovely old pub. When the NF used to have meetings in the room upstairs, it was known as ‘The Adolphi’",English,1.6782393610337087
287,@user Brincalhão você kkkkkkkkkkk,Portuguese,1.6203230493547198
