,text,language,predictions
78,@user सालों की म@%@%,Hindi,2.677702406151498
79,تحت تاثير اغنيه 🎻,Arabic,1.303451227322439
80,شنو الافضل برايكم ؟!! ١-حب . خطوبه . زواج ٢-خطوبه . حب . زواج أنا عن نفسي أشوف شاورما . بطاط . بيبسي,Arabic,3.1075133535832413
81,"Espero no llorar al rato, desde que entre al cuarto de mi mama no eh dejado de reir con ella y mi hermana jajaja",Spanish,3.929115006041211
82,NIEUW! ‘Meerderheid in de maak voor nieuw competitieformat Jupiler Pro League’ http Het is nog altijd #aagent #buffalos,Dutch,1.06791189704262
83,نبي حوشنا 💔,Arabic,2.9761689308846564
84,모두의 익명 질문을 모집 중! 최근 답변한 질문 ● 체리벨님은 왜 체리벨이에요?… #질문상자 #익명질문모집중 http,Korean,1.253358153793584
85,@user Hai ragione,Italian,2.1328671301842643
86,@user 爱了爱了,Chinese,3.7766365748532156
87,"@user Exactly. I don’t send nudes. No reason, we grown pull up. Lol.",English,3.9070512853303434
88,아니 전신 안그려지는 것도 있고 어차피 사복이라,Korean,2.986209311342847
89,단뎀 하실 분 예진 님 계셔요,Korean,2.03009160031224
90,@user 름상 화이팅!!!!!!,Korean,2.3900750215099857
91,한 글자 닉네임 해보고 싶었어...,Korean,1.637869033089059
92,Esse ano eu encerro com chave de ouro namorando se tudo der certo k,Portuguese,3.749215307539084
93,@user 🖕🏽,Chinese,1.643139427164273
94,@user @user @user @user @user @user Este wey quiere público para su cuenta pedorra,Spanish,2.6748460028257113
95,@user Si tu fais des old el passo pq pas,French,1.9068925820474232
96,일본 스너프 필름 공론화 해시 입니다!!!!! 탐라에서 이해시를 목격하신 당신!!!!! #残虐AV反対 딱30초만 총공에 투자해주세요!!!!! #AV強要問題 알티복붙으로 연대부탁드립니다!!!!!,Korean,1.9091993425770855
97,@user وحنا صياحين ومالك شغل ومحد طلب منك تحبنا,Arabic,3.413257721854657
98,@user @user @user @BTS_twt We hebben het over fucking shipnamen gehad... #BBMAsTopSocial BTS @BTS_twt,Dutch,2.7145647923736487
99,@Mov5Stelle I sogni aiutano a vivere o la vita aiuta a sognare? Qui mi sa che la sveglia sarà tragica...,Italian,2.4696775701747296
100,قال رسول الله صلى الله عليه وسلم من أحب أن يبسط له في رزقه وينسأ له في أثره فليصل رحمه -- صحيح البخاري #Hadith #ﷺ #ﷺ,Arabic,1.8491830297722753
101,“Fine Art” by Mike Lopez Jr. http,English,1.1618930782349637
102,@user Lo tengo claro desde q me enganché🤣🤣🤣🤣,Spanish,2.679157207558829
103,여신이 영어로 뭐냐고 물어봤는데... #쭈서기 http,Korean,1.4413825076499842
104,#新個人資料相片,Chinese,1.6346039784010076
105,Bon je vais me couper les cheveux plus court c’est décidé,French,2.953317960045138
106,@user @user अरे कुछ भी नहीं डेटा पैक 😂😂बोलो तो करवा दूंगा कोई बड़ी बात नाही है फ्रेंड्स में सब चलता है,Hindi,1.890604266905928
107,@user اي اكو اصلا الصورة اني ماخذتها هسه قرري والمكان علية,Arabic,2.6640953580376756
108,@viniciussmunhoz Vou confiar em vc @viniciussmunhoz 😁😁😁,Portuguese,2.9960065854828826
109,@user Lamento mucho eso!!,Spanish,2.6500435315048394
110,@user trop hihi j’ai hâte🥰🥰🥰 je veux me faire tatouer une épée aussi mais + tard,French,3.2434357457596428
111,@user cosa hai tirato fuori...😲,Italian,2.9851839423481232
112,Feliz ano novo ✨❤️,Portuguese,2.8237297598963838
113,@user Je suis choqueeeeee,French,2.154947603618793
114,"@user Il n'a pas demandé de les bombarder comme de ""vulgaires""Irakiens ?",French,1.4932309724866566
115,"Quelqu'un aurait un lien pour bring the soul vostfr ? Parce que j'ai beau chercher, je trouve pas 😭😭",French,2.5340970358677093
116,@mirai_nagasu @USFigureSkating You are a beautiful badass and I wish you a speedy recovery! ❤️,English,3.1145636925765228
117,Wát een beelden: invaller Reiziger pakt drie penalty's en scoort voor Ajax O19 : http #Ajax,Dutch,1.1252557028317474
118,"@user @user If you get upset when people kill last, You genuinely smell like boiled penny loafers",English,2.094154143472883
119,"طموحاتي ولو لـفّ الزمان ودار احس بحجمها دايـم واصدقها .. سواءً جار هذا الوقت او ماجار بعون الله ""محققها . . محققها",Arabic,1.8825407078396608
120,@user なんやて！！！！！！（衝撃）,Chinese,2.7586387785397353
121,still pinching myself that i acc live in Amsterdam now !! MAKE YUR OWN DREAMS COME TRU BBYS,English,2.4705879720047923
122,Mooi afgefloten ook,Dutch,3.1085687751738447
123,@user você!! 💕,Portuguese,2.3130818054678843
124,@user أنا أستعملتها الجولة الماضية وتوفقت في ذالك بس يالغالي توني دخلت التطبيق وما لقيت التشكيلة هاذي في الفيديو ؟؟؟؟,Arabic,2.085566198579369
125,폰이 진짜 이상혀 터치가 뭐 지혼자 다해버리내,Korean,1.5615309316662795
126,@user @user @user @user Wiskunde is niet je beste vak? Hoop ik?,Dutch,2.110004777723328
127,다큐멘터리 이런곳에서 본 거 같아 .... http,Korean,1.9928210103196777
128,"@user @user @EliotHiggins @user yep, going after the White Helmets, check",English,1.5721926335588514
129,스텔은 보통 인간보다 균형감각이 좋지.,Korean,1.8018240391098088
130,"खुले दुश्मन से भी ख़तरनाक है, जो वोट हमारे दुश्मन को देता है, रात के अंधेरे में हमारे घरों में आग लगता है, और सुबह हमसे हमदर्दी जताता है!",Hindi,2.28864520851642
131,Wat een onrealistische serie is #hoogvliegers geld had beter besteed kunnen worden @EOnl @Kon_Luchtmacht,Dutch,1.8561063805625437
132,@user 汪（燦笑（夠了,Chinese,2.708449280937293
133,Falta mucho para morir?,Spanish,3.4106862427144833
134,@user I'd like Twilight Princess please!,English,2.752724427670691
135,@narendramodi आखिरकार ये इंतजार का समय समाप्त हुआ @narendramodi । #NirbhayaCase में आज इंसाफ मिला। देर आए दुरूस्त आए #JusticeForNirbhaya ।,Hindi,1.3623750003836501
136,"El mejor del mundo reconociendo al Chicharito Hernández, y tú todo tronco criticándolo todo su carrera 😎🇲🇽 http",Spanish,2.457198965065328
137,納竿,Chinese,1.464213368826941
138,Il monumento a Giovanni Dalle Bande Nere sarebbe dovuto essere collocato dentro la basilica di San Lorenzo http,Italian,1.0362431748636507
139,@user venha mesmo por favor 😔✌🏼,Portuguese,1.9180699736969449
140,@user माता फातिमा शेख को विनम्र अभिवादन.,Hindi,3.269030071011087
141,@user هو عادي مافيها شي بالعكس لكن التوثيق هذا لييش؟؟,Arabic,2.0317368840240912
142,@user Jij weet wat ik niet ken?,Dutch,1.8797248435474647
143,Winx club wordt elk seizoen slechter!,Dutch,2.1391268940808406
144,@user Ik vind hem ook top!,Dutch,2.6230348159962675
145,@user 可哀想…,Chinese,2.4235765044457382
146,"@pankhuripathak मेडम संभल के ,आजम खान कलर पूछता हैं।",Hindi,1.7420906043564242
147,@user @NOS Boa’s zijn nu leeuwen zonder tanden.,Dutch,1.4860141932655586
148,@user عادي تطير وانت عند بيتكم,Arabic,2.775299554045054
149,J’arrive devant la télé pour le money time ! #LIVBAR,French,1.8959702538127154
150,"@user Tu as fais le tour des circoncis. Tu cherche l'exotisme, hummm.",French,2.8299860709415183
151,@user اذا وصلتي قوليلي ..,Arabic,2.8918203739719455
152,(그냥 해시태그 만들어봄..╮(´-ω-`)╭) 우리쪽 사니와 둘은 능숙 시즈나는 있으면 있는대로 편히쓰고 타다시는 아마 거의 몸의 일부 그래도 예전보단 덜 쓰는편 #사니와의_단말기_사용실력,Korean,1.8932321426196452
153,Cómo hago para decirle todo sin enloquecer? 🤔,Spanish,2.445523723391304
154,@user @robertosaviano @repubblica Saviano ne ha una identica. Come commenti?,Italian,2.368390347157357
155,"quero digitar tanta coisa aqui, mas vai dar tanta merda",Portuguese,2.4187996763015716
156,"@user Y donde podemos ver la propuesta?, que proponen nuestros diputados?",Spanish,1.2117273797307901
157,纽约市高度戒备准备应对伊朗可能进行的报复(图) http,Chinese,1.1050250625861295
158,@user Et pourquoi pas en Swahili ou en Tagalog ?,French,2.672008270474386
159,"@user @user @user Ja je eigen terrein veranderen in fort knox omdat Nederland ""denkt"" goed op weg te zijn....",Dutch,1.5994842271188485
160,"Het is weer fraai, vuilstort in het buitengebied http",Dutch,1.3239932955855678
161,@user c'est valid on y peut rien!,French,2.4666233312496866
162,Est-ce que quelqu’un a des nouvelles d’Andrea Tafi ? #ParisRoubaix #LesRP #AntenneVieux,French,1.2566666888331204
163,"@user É gratificante, te entendo!!! Sinto o mesmo 😍😍😍",Portuguese,3.2460422649477776
164,i’ve only watched the first 20 mins of owl and the pussycat and i’m already in love. how have i been deprived of this for so long?????,English,3.0987937527430987
165,@user Ze zegt toch ook dat demi tyler kan aanklagen hahdjshss,Dutch,1.5453601413571803
166,sou oficialmente uma universitária caralho obgd deus eu sei que tu me sondas http,Portuguese,4.007282447340179
167,@user me lo consiglieresti?,Italian,3.0167421093392726
168,@CaoChangqing “这才是代表美国精神的美国人，那就是，无论面对什么困境，都有打不垮的乐观、自由、感恩！” 说得太好了，大赞！👍👍👍,Chinese,2.0818391012150967
169,"#तस्मै_श्री_गुरवे_नमः मैं जीने के लिए अपने पिता की ऋणी हूँ, पर अच्छे से जीने के लिए अपने गुरु की। @user @user",Hindi,2.647307850096117
170,@user L’ho visto proprio adesso!!,Italian,2.252607798022002
171,@user @user @user nao tem problema vc ter medo de alguém http,Portuguese,2.254852023575558
172,हलका हलचल में देखिए आज क्या है आपके हलके में खास ? #MorningNews #Haryana http,Hindi,1.4885539253549787
173,@HaraldDoornbos Moeten we hier nu medelijden mee krijgen?,Dutch,2.4973262141504504
174,Eu ja to com meu cu fechado e nem chegou a hora da prova,Portuguese,2.893992473295391
175,@user Ah ecco!! Questo mi rincuora 😂😂😂,Italian,2.776533884493679
176,@user @SitaramYechury क्या सोच के इसका नाम सीताराम रखा?,Hindi,2.052543191335031
177,@user Il Parma non è da B. Meglio lui di Ashley Young,Italian,1.4368943442804922
178,@user nossa oi vamo,Italian,2.2107413348774827
179,@user जयचन्द हम शर्मिंदा है तेरे वारिस जिन्दा है। # Delhi Election.,Hindi,1.4155800521866524
180,@user 꺅 당연하지! 다음에 데이또 꼭 하쟈💖 우리 아모 좋은하루 보내자앙❣️❣️,Korean,3.4704937219487793
181,"- Sonríe a la vida, no solo a la cámara . ✨",Spanish,2.989712804605439
182,@user Oleee. Y compartirlo contigo y reírnos de lo divino y lo humano. Se te echa mucho de menos.,Spanish,3.3623611570070375
183,@user Je trouve ça magnifique repartir de rien et créer la vie... finalement c’est un peu ressusciter !!!,French,2.6659389249406367
184,Lennar Corp to restate earnings after losing $140M to lawsuit in Maryland - South Florida Business Journal http,English,1.231021402052068
185,@user ah voilà mtn ça m’aide ça me dit qlqch,French,2.745599916313112
186,No encuentro motivación ni de chiste,Spanish,2.6405328440344444
187,@user صباح الهنا والسعادة,Arabic,2.191307280247746
188,@user È bellissimaaa😭😍,Italian,2.612662450266151
189,"Gravata, perdón.",Spanish,1.5470814517424367
190,Voy de mal en peor,Spanish,3.1548028396250256
191,@Shehla_Rashid इमरान खान से लिखवा के ले आ जा... कोई नहीं तुझको सरण दे देंगे... !!!,Hindi,2.707905009243411
192,"#Bonolis sempre simpatico, non perde un'occasione #avantiunaltro",Italian,2.0114075178039252
193,"Microsoft Windows 10, l'aggiornamento di maggio 2019 disponibile per il download http",Italian,1.0635534393981092
194,@user 是我嗎😅,Chinese,2.313949110596622
195,स्याही जूता फिर थप्पड़ ये है राजनीति #LokSabhaElections2019,Hindi,1.1893605114517016
196,@user @user Je le vois absolument pas le mec a sué pour RIEN,French,2.2379862510013266
197,Manda msg e apaga mais meu Whatsapp é o GB kkkkk,Portuguese,3.1978188465327744
198,"Foda que tem altas mina gata nessa cidade mas nenhuma vale alguma coisa, só golpe em cima de golpe",Portuguese,2.7369862029171736
199,@user passo,Italian,1.2329544873257334
200,@user Et une kiks pour @user UNE😂😂,French,1.716598713697743
201,"Alla fine la scelta la farà Manuel... Sceglierà Giulio, lui dirà di sì e andranno insieme a fare le risse #uominiedonne",Italian,1.7721845065696253
202,"@user @user @user Trois tweets, et on ne comprend toujours rien à ce que vous dites...",French,1.388637644214095
203,Notre Dame qui prend feu le soir où Emmanuel Macron doit prendre la parole. COMME PAR HASARD,French,1.2152300417513682
204,@user Proest! Dan hoop ik maar dat dit verhaal geen staartje krijgt! 🙃,Dutch,1.933105479240434
205,#호평동만남ㅇㅓ플 #호평동채팅ㅇㅓ플 #호평동ㅈㅗ건ㅇㅓ플 카툭 💖 AG665 🎎비아그라제공🎗️수위/횟수무제한 🧿와꾸 마인드 최고! #호평동만남사이트 #호평동실시간만남 #호평동원ㄴㅏ잇섹ㅍㅏ #호평동출장맛ㅅㅏㅈㅣ,Korean,3.182220526204329
206,"Como cuestan los lunes amigo, debería ser feriado siempre",Spanish,2.1334362751968636
207,@user Rohh ses tchoutch,French,1.842918022656844
208,eu e a letícia ficamos duas horas ali torrando no sol tô até revigorado,Portuguese,2.3029663574616888
209,no motivation left and the year just started,English,2.3917440275900734
210,@user this why all ur irls are het,Dutch,2.7176939709633094
211,les messages mignons au réveil🥰,French,3.250464728227342
212,Rico como lo mueve http,Spanish,3.9231303193094704
213,ثق أني أحببتك كما لم أحب أحداً وأني قد أنسى كل شيء إلا أنت💘.,Arabic,4.048894166778352
214,#GodMorningThursday तमाखू का सेवन करने से गाय का खून पीने के समान पाप लगता है। http,Hindi,1.8551840855775161
215,@user Sábado eu vou aí,Portuguese,2.0769237753631122
216,@KingThelonious @MickeyChristmas Y’all never met me,Dutch,1.3114652955180452
217,nao usava grafite 0.9 = aberração,Portuguese,1.6917340271092318
218,الحمدلله رزقنا الله سبحانه وتعالي زيارة امير المؤمنين علي بن أبي طالب عليه افضل الصلاة والسلام http,Arabic,2.1635577362799028
219,"والله إنكم فرحتي ورحَابة هالكُون وضيّه . ( @user ,@Ev2il1 )",Arabic,3.5061529812686647
220,"@user (너를 마주 주시하다, 이내 상체를 숙여 시평선을 맞춘다.) 널 호명한 것을 인지했다면, 즉각 반응해야지. 대답.",Korean,3.6248916827714477
221,"U rijdt met een #scootmobiel, met uw mobiele telefoon aan de hand door het centrum van uw stad..... Mag dit🤔😅😂 http",Dutch,1.6679365273829023
222,@user يروح في برحه فاضيه ويجيب كرسي ولا يروح البر,Arabic,2.759399173157175
223,"🌹 मिलावट का दौर है साहब... हां में हां मिला दिया करो,संबंध लम्बे समय तक टिकेंगे...",Hindi,2.8157064840969337
224,Segunda - feira e foda o cara não tem ânimo pra nada,Portuguese,2.3898346007429514
225,#IPityTheFoolThat lives on the hill Sees the sun going down And the eyes in his head See the world spinning round http,English,1.5430339745235833
226,J'ai dépassé officiellement le nombre de 100 vidéos monté pour @MrBboy45 ! C'est énorme ! Merci pour le soutien ❤️️,French,1.9781948594970806
227,"Pour le pape, l'interdit de l'avortement est humain, pas religieux http",French,1.5251598734159084
228,तुम जमीन मेरे हिस्से की या आसमान सा छलावा तुम एहसान कोई मुझपर या महज़ पछतावा,Hindi,2.4400949457416368
229,alguien sabe si desde la app de cien ar se puede ver el cable en vivo? o hay que esperar hasta que suban el capitulo?,Spanish,1.7274573560058641
230,@user @user अशोक नगर का है ये कोई भी वीडियो या पोस्ट पक्का करो फिर डालो एक साइड लड़का बोल रहा ये अशोक नगर का,Hindi,1.693399580337878
231,@user @user Y lo volveria a hacer,Spanish,2.330330205135183
232,बात ....... करोडो की दुकान ...... पकोड़ो की संगत .......भगोड़ों की आफत .....मज़दूरों की,Hindi,2.2407085046544437
233,@user @user @user @user hey suggest me a laptop for gaming n personal use budget is 50-55k,English,2.9464253012676824
234,@user C'est @user direct,French,1.4592263963075462
235,@user कौन सी क्रिम लगाती हो बोलो यार मेरे को भी white होना है parchhai कितनी गली हो चले गा😂😂😂😂,Hindi,2.8274317281751653
236,Gratidão a Deus por mais um dia sendo iniciado 🙌🏻❣️,Portuguese,2.065447903888985
237,@user @user con una navaja en el pescuezo todo se soluciona 🤓,Spanish,1.7504815448926956
238,@user SKY scored 4 less runs just lol,English,1.3542083353368397
239,"@eldiarioes ¿Que en VoX las mujeres están por detrás de los hombres? Chorprecha!!. Otra noticia, amiga, la lluvia moja.",Spanish,2.126279025692284
240,@user @felipeneto Aquele momento que eu não sei se este tweet é zoação ou sério...,Portuguese,2.5005322506555303
241,Joa hey quiero tomarrrr,Spanish,2.916339072057685
242,caralho to com sono,Italian,1.6916138806674081
243,", Brayden told my mama he not happy I’m having a baby😢.",English,4.69678490935114
244,삶은 뺑 오 쇼콜라다 http,Korean,1.259082853600122
245,@user @user pyjama is het beste want je bepaalt zelf wat je pyjama is,Dutch,2.6876579999242933
246,@user @user Wilma heeft wel veel fantasie. Complottheorie fantasie. En zijn geen FvdD trollen.,Dutch,1.898852105932459
247,@ChineseWSJ 你他妈的搞有罪推定是吧,Chinese,2.387495869366609
248,"¿Medio ambiente, seguridad? El tape no fue el correcto candidata!! #DebatesCiudadanos",Spanish,1.3585882454194729
249,@user Sisi ma capisco cioè 💜,Italian,3.451989507423886
250,Ya me cansan los threesome' y las orgías Ya me cansa que mi vida siga vacía,Spanish,4.028242022890103
251,@user कर बजी क्या सकती हो🙄🙄🙄,Hindi,2.4265579777237374
252,@user Estas hablando con los creadores @user,Spanish,1.7349077781745006
253,다 풀고왓다,Korean,1.3838795509860833
254,@user Minnesota game all over again. Terrible late turnovers by Pritzl &amp; Happ.,English,1.215106314574716
255,@user @user @user Vabbè ma trovami uno che frequenta gli stadi a cui possa piacere...,Italian,2.1946593595804607
256,"From here on out, using our greatest smiles and lovely singing voices, we'll make everyone happy♡",English,2.6202617926386234
257,@user opgerot met je onleesbare tweets denk ff na,Dutch,2.112198105688969
258,"@ZeeNews कुछ ""हरामी पत्रकारों"" की जलन से पता चलता है कि राहुल गांधी जी सही दिशा में जा रहें हैं। #NyayForIndia #RahulForBehtarBharat",Hindi,1.5303031514047223
259,ابي قُربك ومتى فيك التقي ابي اغني ياسمِا شوفي من معَي.,Arabic,4.63960262027944
260,@user @user Il adore se retrouver devant les caméras ! et souhaite laisser son nom dans l’histoire (pas gagné!)🤡,French,2.3210699133359864
261,@user en sois on à pour la plupart était un peu des deux même inconsciemment,French,2.109743639847645
262,@SaskiaBelleman Omdat ze gek zijn op die doofpot!!!😬😈👹👿👺👹👿,Dutch,2.97742359479177
263,Private Yoga Instruction - Tailored to your needs http,English,1.3195899828431648
264,"@user La vérité, ils ont eu que de la chance",French,1.529732727558256
265,우편토요일날올줄알앗는데 31;@;일에 부산우체국에 서멈춰잇음.대체왜요,Korean,1.281064409235022
266,"@rautsanjay61 माफी मांगते संजय राउते,फिर सत्य मेव जयते",Hindi,1.675328826552274
267,@user 自由の！！！ もとに！！！ 生まれた！！！！！！！！！！,Chinese,3.1003733683358687
268,"La diferencia entre vos y yo, es que yo veo y me preocupo más allá de mi ego. Vos no.",Spanish,4.019259493806864
269,"@NOS Hebben we nog niet genoeg uit afrika "" gehaald""?",Dutch,1.65297250865259
270,「夢不到電子羊你還有獨角獸」&lt;&lt;決定了!!!這是我的新社團名,Chinese,2.6894309751977845
271,제주자치경찰단장 후보 징계 ‘임명 안갯속’,Korean,1.2163150683459971
272,@user @user Ik heb vrijdagochtend geen douane gezien. Ik had alleen handbagage was dus ook zo buiten. Klaar.,Dutch,2.1026803206906113
273,@user सुभाष चन्द्र बोस की,Hindi,1.2069644269340827
274,Povo da minha sala é só derrame tmlc 🤦🏽‍♂️,Portuguese,2.9805933124150217
275,Quel est votre technique pour faire partir les plis d'une AF1???,French,1.4871392153893845
276,@user Comme chaque année. Je suis en mode : DEHORS !,French,2.5898131419106596
277,@user ¿Estas cayendo en palida Hemano?,Spanish,3.804330489547835
278,I can’t help myself 🤷🏽‍♀️,English,2.7391802981831352
279,@user Franchement ça a été,French,1.4051248499927873
280,Hoy fue un dia productivo que exito!!,Spanish,1.8724571027967585
281,所以各國才會有動物的傳說 動物的人形模樣的故事,Chinese,1.6760487460778166
282,@user Comigo foi assim ❤,Portuguese,2.851466771292328
283,资源⬆️➕qq⬆️ #吴小瑞体育会新片速递：《火车》，国产的人体火车，运动的画风，更多细节处，超多的洞一同被肏出水。 #完整大约40多分钟 #吴小瑞体育会系列约20部特价出售 头像名字主页⬆️➕qq⬆️ http,Chinese,3.298506168583042
284,So pretty. I can't 😭💖 http,English,2.029967553427121
285,What the fuck!,English,1.495420208183923
286,"@user @user Lovely old pub. When the NF used to have meetings in the room upstairs, it was known as ‘The Adolphi’",English,2.273348948747408
287,@user Brincalhão você kkkkkkkkkkk,Portuguese,1.8797872506401843
