,text,language,predictions
25,@user أي الذي ينتقد ويكتب ملاحظات على الكتاب، أو الشخص الشكس المجادل,Arabic,1.5468346239688109
26,@user عجبتني جاري السرقه,Arabic,1.4572971450259493
27,@ 누가 무대에서 버릇없게 스케이트보드 타고 다니래 ㄴ우리 와기들도 데뷔 때는 더한 걸 ㄴ어쩌라고요 그게 아니자나요,Korean,1.3346682003309378
28,@user ماتتت توني شفتها,Arabic,1.4107564386495288
29,"@user graag gedaan, je verdiend het Geke !",Dutch,2.786371268210866
30,"Attenzione, amici sovranisti, il nemico del popolo di oggi è Antonio #Candreva. Ripeto, Antonio Candreva. #Minerbe",Italian,1.1523920695648038
31,1 Ongeval wegvervoer letsel Burgemeester van Beresteijnlaan Capelle aan den IJss http,Dutch,1.080209411567947
32,@user Tu prends ça et tu découpe du papier tu met t’es réponse et tu le glisse dans la recharge http,French,1.2263720213473017
33,اللهم أنت أعلمُ بي من نفسي فيسر لي أمري #١٧رمضان,Arabic,2.297408871444108
34,"estoy en la mía, no jodo a nadie, no rompan las bolas",Spanish,3.475921340082798
35,You never know how much you needed an @Nas until it drops #TheLostTapes2 🔥🔥🔥,English,1.7632026418013744
36,Merci seigneur 🙏🏾,French,1.4418070037572208
37,@PublimetroChile Que manera de cagar fuera del tiesto este humano,Spanish,1.834184073862865
38,야 그냥 사귄다고 해 ... http,Korean,2.3774224522930374
39,@thehill give me a break. this headline is so stupid. you think obama didnt make a shit ton of money off his presidency?,English,1.2580715186897133
40,@user 欧哥祝你欧上加欧,Chinese,3.4574966347074083
41,#LeonardoDiCaprio habla en la #ONU sobre el #CambioClimatico @LeoDiCaprio @user @climadecambios http,Spanish,1.0865638668463928
42,#WWESSD ماشاء الله مب واضح التمثيل كأنه حقيقة http,Arabic,1.208741920648844
43,@user @user @user 40 anni e portarli bene,Italian,1.3896445683884093
44,@user @user L’odio va segnalato sempre. Io mi vergognerei di augurare la morte se se fossi in te http,Italian,2.8525109782213223
45,금리인하 진퇴양난..집값 잡기 포기냐 vs 경기부양 포기냐 | 다음 뉴스 http,Korean,1.0737006890969703
46,@user @narendramodi मान गई की #चौकीदार_ही_चोर_है की अभी और सबूत चाहिए?,Hindi,1.3137078720976139
47,"लोग दिल्ली जाते हैं, टिकट मांगने गिर्राजसिंह गए हैं लौटाने - कन्हैया कुमार",Hindi,1.1365629216144288
48,"@user @Le_Figaro Marciare divisi, colpire Uniti.",Italian,1.1180305055321607
49,#puma es ahora una tendencia en #Temuco http http,Spanish,1.0470765728602711
50,@user @user @PSG_inside Ou alors dernière année sous l'ère Qatari et ils lâchent le pactole avant la CDM 2022. 🤪Mdr 😂😂 #2nddegre,French,1.101969356494464
51,@user @user Archeologie ook niet. http,Dutch,1.1874641011953144
52,@user 여보는 그 .. 야구보는 여보와 안보는 여보가 인격이 두개같어,Korean,1.2945461907037503
53,@user لوزه الالالافيو,Arabic,1.234049591747454
54,#الشريقي_رئيساً_للمركز_الوطني_للتشغيل رجالا احترمو الأمانة. وخدمو وطنهم بدون تفاني. #باحثون_عن_عمل_يستغيثون23,Arabic,1.127380583853014
55,"@KailashOnline जन्मदिन की हार्दिक बधाई शुभकामनाएं,, जय हो 💐💐💐🎂🎂",Hindi,3.0428547781437674
56,ما كسرني فراق ولا ذبحني غياب القهر ليه اصفي نيتي وانصدم ؟,Arabic,3.7633288760056143
57,Ben benieuwd wat ze er van gaan vinden 😭😭,Dutch,1.5319194734021253
58,"@user Adotei ele, só falta treinar",Portuguese,2.215078862456019
59,@user It already got weird,English,1.3561790499549757
60,자기 꿈은 정치인이라며 늘 양말을 빨파로 맞춰신고오던 학생회장 언니 http,Korean,1.379877234949525
61,Para q busco cosas que sé que me van a hacer mal🤦🏼‍♀️No aprendo más,Spanish,3.6379450756197005
62,粉丝到1000后，发全版,Chinese,1.591515205313911
63,بعض الناس اذا زعلوا ودك تقولهم واخييراً.,Arabic,2.5457350295266834
64,@user On aura le temps plus tard ok ?😔,French,2.374367218654183
65,@user @user ههههههاي,Arabic,1.4834396693883503
66,Em Iconha parece que passou um furacão e destruiu tudo. Que tristeza 😓,Portuguese,1.6334446280447428
67,Ces fdp de Monaco ils achètent tous les joueurs du monde pour se faire poutrer par tout le monde cheh,French,1.1058109240305636
68,इस वीडियो जरूर देखें जी हो सके कहीं आप जी काम आ जाए http,Hindi,1.4039258037120632
69,You should be sad di Halsey&gt; Ogni canzone cacciata fino ad oggi dai pischelli americani,Italian,1.1861427583835404
70,"कोई भी इंसान उसी व्यक्ति की बातें चुपचाप सुनता है, जिसे खो देने का डर सबसे ज्यादा होता है..!!",Hindi,2.6466891573432365
71,실물 궁금쓰,Korean,1.3462859015679645
72,fuck going outside today,English,1.9153545728988428
73,@user Cos'è che ha fatto?!? http,Italian,1.574759367953877
74,@user Netwerken!!,Dutch,1.1963869384798063
75,@CNN 华为的营业额确实很大，但是他的背后是整个国家人才支撑体系。这点 已经有人注意到了,Chinese,1.161414956603562
76,@user انا بفكر في مصر,Arabic,1.2581402766922645
77,"pqp eu tenho um penhasco pelo wayv mds,,,,,,,,que talento",Portuguese,2.3040065905536413
78,@user सालों की म@%@%,Hindi,2.560245254916483
79,تحت تاثير اغنيه 🎻,Arabic,1.2023459399581033
80,شنو الافضل برايكم ؟!! ١-حب . خطوبه . زواج ٢-خطوبه . حب . زواج أنا عن نفسي أشوف شاورما . بطاط . بيبسي,Arabic,2.6724442890571183
81,"Espero no llorar al rato, desde que entre al cuarto de mi mama no eh dejado de reir con ella y mi hermana jajaja",Spanish,4.506124779156842
82,NIEUW! ‘Meerderheid in de maak voor nieuw competitieformat Jupiler Pro League’ http Het is nog altijd #aagent #buffalos,Dutch,1.0889450700550285
83,نبي حوشنا 💔,Arabic,3.7228253814296832
84,모두의 익명 질문을 모집 중! 최근 답변한 질문 ● 체리벨님은 왜 체리벨이에요?… #질문상자 #익명질문모집중 http,Korean,1.1826910228042546
85,@user Hai ragione,Italian,2.0467262653206664
86,@user 爱了爱了,Chinese,3.9934727349745662
87,"@user Exactly. I don’t send nudes. No reason, we grown pull up. Lol.",English,3.8201010323381386
88,아니 전신 안그려지는 것도 있고 어차피 사복이라,Korean,2.1150882614157913
89,단뎀 하실 분 예진 님 계셔요,Korean,1.7195851415023684
90,@user 름상 화이팅!!!!!!,Korean,2.171347248265861
91,한 글자 닉네임 해보고 싶었어...,Korean,1.4251953142717144
92,Esse ano eu encerro com chave de ouro namorando se tudo der certo k,Portuguese,3.596489336068306
93,@user 🖕🏽,Chinese,1.2696245020285517
94,@user @user @user @user @user @user Este wey quiere público para su cuenta pedorra,Spanish,2.243968505328326
95,@user Si tu fais des old el passo pq pas,French,1.9906310932682485
96,일본 스너프 필름 공론화 해시 입니다!!!!! 탐라에서 이해시를 목격하신 당신!!!!! #残虐AV反対 딱30초만 총공에 투자해주세요!!!!! #AV強要問題 알티복붙으로 연대부탁드립니다!!!!!,Korean,1.4791514416350133
97,@user وحنا صياحين ومالك شغل ومحد طلب منك تحبنا,Arabic,3.351028450491151
98,@user @user @user @BTS_twt We hebben het over fucking shipnamen gehad... #BBMAsTopSocial BTS @BTS_twt,Dutch,2.4228060880256415
99,@Mov5Stelle I sogni aiutano a vivere o la vita aiuta a sognare? Qui mi sa che la sveglia sarà tragica...,Italian,1.7141855039073526
100,قال رسول الله صلى الله عليه وسلم من أحب أن يبسط له في رزقه وينسأ له في أثره فليصل رحمه -- صحيح البخاري #Hadith #ﷺ #ﷺ,Arabic,1.400252014849594
101,“Fine Art” by Mike Lopez Jr. http,English,1.0814030146648927
102,@user Lo tengo claro desde q me enganché🤣🤣🤣🤣,Spanish,2.462080781048221
103,여신이 영어로 뭐냐고 물어봤는데... #쭈서기 http,Korean,1.4185139726247102
104,#新個人資料相片,Chinese,1.230026448200183
105,Bon je vais me couper les cheveux plus court c’est décidé,French,2.720955118023264
106,@user @user अरे कुछ भी नहीं डेटा पैक 😂😂बोलो तो करवा दूंगा कोई बड़ी बात नाही है फ्रेंड्स में सब चलता है,Hindi,1.9569714592544423
107,@user اي اكو اصلا الصورة اني ماخذتها هسه قرري والمكان علية,Arabic,1.7446823460321945
108,@viniciussmunhoz Vou confiar em vc @viniciussmunhoz 😁😁😁,Portuguese,3.3878150490533465
109,@user Lamento mucho eso!!,Spanish,2.315828698202908
110,@user trop hihi j’ai hâte🥰🥰🥰 je veux me faire tatouer une épée aussi mais + tard,French,3.281261184133245
111,@user cosa hai tirato fuori...😲,Italian,2.5702808741535694
112,Feliz ano novo ✨❤️,Portuguese,2.704006194166044
113,@user Je suis choqueeeeee,French,2.5133236353042
114,"@user Il n'a pas demandé de les bombarder comme de ""vulgaires""Irakiens ?",French,1.225226194390155
115,"Quelqu'un aurait un lien pour bring the soul vostfr ? Parce que j'ai beau chercher, je trouve pas 😭😭",French,1.7789866434912052
116,@mirai_nagasu @USFigureSkating You are a beautiful badass and I wish you a speedy recovery! ❤️,English,3.3341896004207197
117,Wát een beelden: invaller Reiziger pakt drie penalty's en scoort voor Ajax O19 : http #Ajax,Dutch,1.0879674791418177
118,"@user @user If you get upset when people kill last, You genuinely smell like boiled penny loafers",English,1.4490653942726412
119,"طموحاتي ولو لـفّ الزمان ودار احس بحجمها دايـم واصدقها .. سواءً جار هذا الوقت او ماجار بعون الله ""محققها . . محققها",Arabic,1.8974042367583484
120,@user なんやて！！！！！！（衝撃）,Chinese,2.4215242315168846
121,still pinching myself that i acc live in Amsterdam now !! MAKE YUR OWN DREAMS COME TRU BBYS,English,1.475470372961853
122,Mooi afgefloten ook,Dutch,2.4629150244849383
123,@user você!! 💕,Portuguese,1.8200426413958393
124,@user أنا أستعملتها الجولة الماضية وتوفقت في ذالك بس يالغالي توني دخلت التطبيق وما لقيت التشكيلة هاذي في الفيديو ؟؟؟؟,Arabic,1.6486209370557077
125,폰이 진짜 이상혀 터치가 뭐 지혼자 다해버리내,Korean,1.2272143831069364
126,@user @user @user @user Wiskunde is niet je beste vak? Hoop ik?,Dutch,1.7976856185929566
127,다큐멘터리 이런곳에서 본 거 같아 .... http,Korean,1.2272951089658073
128,"@user @user @EliotHiggins @user yep, going after the White Helmets, check",English,1.2276505619213456
129,스텔은 보통 인간보다 균형감각이 좋지.,Korean,1.4847675678411656
130,"खुले दुश्मन से भी ख़तरनाक है, जो वोट हमारे दुश्मन को देता है, रात के अंधेरे में हमारे घरों में आग लगता है, और सुबह हमसे हमदर्दी जताता है!",Hindi,1.6678638016787473
131,Wat een onrealistische serie is #hoogvliegers geld had beter besteed kunnen worden @EOnl @Kon_Luchtmacht,Dutch,1.164849045311905
132,@user 汪（燦笑（夠了,Chinese,3.0096097503116406
133,Falta mucho para morir?,Spanish,2.080614813172234
134,@user I'd like Twilight Princess please!,English,1.9821121139632638
135,@narendramodi आखिरकार ये इंतजार का समय समाप्त हुआ @narendramodi । #NirbhayaCase में आज इंसाफ मिला। देर आए दुरूस्त आए #JusticeForNirbhaya ।,Hindi,1.1822769502212642
136,"El mejor del mundo reconociendo al Chicharito Hernández, y tú todo tronco criticándolo todo su carrera 😎🇲🇽 http",Spanish,2.2965136453000285
137,納竿,Chinese,1.1494268616476933
138,Il monumento a Giovanni Dalle Bande Nere sarebbe dovuto essere collocato dentro la basilica di San Lorenzo http,Italian,1.0605140361991827
139,@user venha mesmo por favor 😔✌🏼,Portuguese,1.9567917127244916
140,@user माता फातिमा शेख को विनम्र अभिवादन.,Hindi,2.783935618878813
141,@user هو عادي مافيها شي بالعكس لكن التوثيق هذا لييش؟؟,Arabic,1.3339266124952196
142,@user Jij weet wat ik niet ken?,Dutch,1.5743029886176538
143,Winx club wordt elk seizoen slechter!,Dutch,1.360673246802429
144,@user Ik vind hem ook top!,Dutch,1.9609242058889018
145,@user 可哀想…,Chinese,1.7645409835428254
146,"@pankhuripathak मेडम संभल के ,आजम खान कलर पूछता हैं।",Hindi,2.098892778908033
147,@user @NOS Boa’s zijn nu leeuwen zonder tanden.,Dutch,1.2422616755776377
148,@user عادي تطير وانت عند بيتكم,Arabic,2.5225192177473703
149,J’arrive devant la télé pour le money time ! #LIVBAR,French,1.3963199261072534
150,"@user Tu as fais le tour des circoncis. Tu cherche l'exotisme, hummm.",French,2.643079285980922
151,@user اذا وصلتي قوليلي ..,Arabic,2.405436535944389
152,(그냥 해시태그 만들어봄..╮(´-ω-`)╭) 우리쪽 사니와 둘은 능숙 시즈나는 있으면 있는대로 편히쓰고 타다시는 아마 거의 몸의 일부 그래도 예전보단 덜 쓰는편 #사니와의_단말기_사용실력,Korean,1.2808932297226971
153,Cómo hago para decirle todo sin enloquecer? 🤔,Spanish,2.0642831867702895
154,@user @robertosaviano @repubblica Saviano ne ha una identica. Come commenti?,Italian,1.3360332601210523
155,"quero digitar tanta coisa aqui, mas vai dar tanta merda",Portuguese,1.6034361811774893
156,"@user Y donde podemos ver la propuesta?, que proponen nuestros diputados?",Spanish,1.1016074812975565
157,纽约市高度戒备准备应对伊朗可能进行的报复(图) http,Chinese,1.0664656816384042
158,@user Et pourquoi pas en Swahili ou en Tagalog ?,French,1.5385163539994329
159,"@user @user @user Ja je eigen terrein veranderen in fort knox omdat Nederland ""denkt"" goed op weg te zijn....",Dutch,1.3231517685023249
160,"Het is weer fraai, vuilstort in het buitengebied http",Dutch,1.2168788051780113
161,@user c'est valid on y peut rien!,French,1.7525588725151167
162,Est-ce que quelqu’un a des nouvelles d’Andrea Tafi ? #ParisRoubaix #LesRP #AntenneVieux,French,1.1005908042803458
163,"@user É gratificante, te entendo!!! Sinto o mesmo 😍😍😍",Portuguese,3.240756774816703
164,i’ve only watched the first 20 mins of owl and the pussycat and i’m already in love. how have i been deprived of this for so long?????,English,3.0598491341179725
165,@user Ze zegt toch ook dat demi tyler kan aanklagen hahdjshss,Dutch,1.3568360242842288
166,sou oficialmente uma universitária caralho obgd deus eu sei que tu me sondas http,Portuguese,3.791938913164665
167,@user me lo consiglieresti?,Italian,2.0037494645908867
168,@CaoChangqing “这才是代表美国精神的美国人，那就是，无论面对什么困境，都有打不垮的乐观、自由、感恩！” 说得太好了，大赞！👍👍👍,Chinese,1.5758221440864344
169,"#तस्मै_श्री_गुरवे_नमः मैं जीने के लिए अपने पिता की ऋणी हूँ, पर अच्छे से जीने के लिए अपने गुरु की। @user @user",Hindi,2.5623293389405917
170,@user L’ho visto proprio adesso!!,Italian,1.6052410406302624
171,@user @user @user nao tem problema vc ter medo de alguém http,Portuguese,2.363483634871223
172,हलका हलचल में देखिए आज क्या है आपके हलके में खास ? #MorningNews #Haryana http,Hindi,1.1880916513682651
173,@HaraldDoornbos Moeten we hier nu medelijden mee krijgen?,Dutch,1.4331131184246826
174,Eu ja to com meu cu fechado e nem chegou a hora da prova,Portuguese,2.5253607069969197
175,@user Ah ecco!! Questo mi rincuora 😂😂😂,Italian,2.2890167361704368
176,@user @SitaramYechury क्या सोच के इसका नाम सीताराम रखा?,Hindi,2.0440768715993087
177,@user Il Parma non è da B. Meglio lui di Ashley Young,Italian,1.1351818538636318
178,@user nossa oi vamo,Italian,1.5804420415394382
179,@user जयचन्द हम शर्मिंदा है तेरे वारिस जिन्दा है। # Delhi Election.,Hindi,1.207358337361368
180,@user 꺅 당연하지! 다음에 데이또 꼭 하쟈💖 우리 아모 좋은하루 보내자앙❣️❣️,Korean,3.341435870623052
181,"- Sonríe a la vida, no solo a la cámara . ✨",Spanish,1.968662911453185
182,@user Oleee. Y compartirlo contigo y reírnos de lo divino y lo humano. Se te echa mucho de menos.,Spanish,2.8616251487501634
183,@user Je trouve ça magnifique repartir de rien et créer la vie... finalement c’est un peu ressusciter !!!,French,2.266522959646294
184,Lennar Corp to restate earnings after losing $140M to lawsuit in Maryland - South Florida Business Journal http,English,1.0861737490331382
185,@user ah voilà mtn ça m’aide ça me dit qlqch,French,2.522506258922056
186,No encuentro motivación ni de chiste,Spanish,2.603133783177356
187,@user صباح الهنا والسعادة,Arabic,2.193108622474582
188,@user È bellissimaaa😭😍,Italian,1.9727792442001442
189,"Gravata, perdón.",Spanish,1.3159520738427406
190,Voy de mal en peor,Spanish,3.2088207407981097
191,@Shehla_Rashid इमरान खान से लिखवा के ले आ जा... कोई नहीं तुझको सरण दे देंगे... !!!,Hindi,1.685521649509055
192,"#Bonolis sempre simpatico, non perde un'occasione #avantiunaltro",Italian,1.532535703660022
193,"Microsoft Windows 10, l'aggiornamento di maggio 2019 disponibile per il download http",Italian,1.0819887726262043
194,@user 是我嗎😅,Chinese,2.6478060556285783
195,स्याही जूता फिर थप्पड़ ये है राजनीति #LokSabhaElections2019,Hindi,1.0621748240058122
196,@user @user Je le vois absolument pas le mec a sué pour RIEN,French,1.8740897854498768
197,Manda msg e apaga mais meu Whatsapp é o GB kkkkk,Portuguese,3.0436268192189746
198,"Foda que tem altas mina gata nessa cidade mas nenhuma vale alguma coisa, só golpe em cima de golpe",Portuguese,2.799329483698293
199,@user passo,Italian,1.0798442204363268
200,@user Et une kiks pour @user UNE😂😂,French,1.5030180913586513
201,"Alla fine la scelta la farà Manuel... Sceglierà Giulio, lui dirà di sì e andranno insieme a fare le risse #uominiedonne",Italian,1.2991777129853452
202,"@user @user @user Trois tweets, et on ne comprend toujours rien à ce que vous dites...",French,1.364844006615709
203,Notre Dame qui prend feu le soir où Emmanuel Macron doit prendre la parole. COMME PAR HASARD,French,1.0990503239210845
204,@user Proest! Dan hoop ik maar dat dit verhaal geen staartje krijgt! 🙃,Dutch,1.5911583802474571
205,#호평동만남ㅇㅓ플 #호평동채팅ㅇㅓ플 #호평동ㅈㅗ건ㅇㅓ플 카툭 💖 AG665 🎎비아그라제공🎗️수위/횟수무제한 🧿와꾸 마인드 최고! #호평동만남사이트 #호평동실시간만남 #호평동원ㄴㅏ잇섹ㅍㅏ #호평동출장맛ㅅㅏㅈㅣ,Korean,2.593595782832346
206,"Como cuestan los lunes amigo, debería ser feriado siempre",Spanish,1.490912185434997
207,@user Rohh ses tchoutch,French,1.6857337168739075
208,eu e a letícia ficamos duas horas ali torrando no sol tô até revigorado,Portuguese,2.0612421316108973
209,no motivation left and the year just started,English,2.085475897232856
210,@user this why all ur irls are het,Dutch,2.095111164996109
211,les messages mignons au réveil🥰,French,3.3682246592267258
212,Rico como lo mueve http,Spanish,4.25351275640084
213,ثق أني أحببتك كما لم أحب أحداً وأني قد أنسى كل شيء إلا أنت💘.,Arabic,3.783455608743487
214,#GodMorningThursday तमाखू का सेवन करने से गाय का खून पीने के समान पाप लगता है। http,Hindi,1.1519385106787963
215,@user Sábado eu vou aí,Portuguese,1.7173088094933
216,@KingThelonious @MickeyChristmas Y’all never met me,Dutch,1.3237653688809665
217,nao usava grafite 0.9 = aberração,Portuguese,1.2525967580220656
218,الحمدلله رزقنا الله سبحانه وتعالي زيارة امير المؤمنين علي بن أبي طالب عليه افضل الصلاة والسلام http,Arabic,1.4292395730814098
219,"والله إنكم فرحتي ورحَابة هالكُون وضيّه . ( @user ,@Ev2il1 )",Arabic,3.618960548990725
220,"@user (너를 마주 주시하다, 이내 상체를 숙여 시평선을 맞춘다.) 널 호명한 것을 인지했다면, 즉각 반응해야지. 대답.",Korean,3.1397355660220514
221,"U rijdt met een #scootmobiel, met uw mobiele telefoon aan de hand door het centrum van uw stad..... Mag dit🤔😅😂 http",Dutch,1.3621205189049062
222,@user يروح في برحه فاضيه ويجيب كرسي ولا يروح البر,Arabic,2.248400728499422
223,"🌹 मिलावट का दौर है साहब... हां में हां मिला दिया करो,संबंध लम्बे समय तक टिकेंगे...",Hindi,2.9343418437496496
224,Segunda - feira e foda o cara não tem ânimo pra nada,Portuguese,2.2100313237676366
225,#IPityTheFoolThat lives on the hill Sees the sun going down And the eyes in his head See the world spinning round http,English,1.5143502029542615
226,J'ai dépassé officiellement le nombre de 100 vidéos monté pour @MrBboy45 ! C'est énorme ! Merci pour le soutien ❤️️,French,1.6408236880923566
227,"Pour le pape, l'interdit de l'avortement est humain, pas religieux http",French,1.3723807831902386
228,तुम जमीन मेरे हिस्से की या आसमान सा छलावा तुम एहसान कोई मुझपर या महज़ पछतावा,Hindi,3.3711750026089167
229,alguien sabe si desde la app de cien ar se puede ver el cable en vivo? o hay que esperar hasta que suban el capitulo?,Spanish,1.2213546690990635
230,@user @user अशोक नगर का है ये कोई भी वीडियो या पोस्ट पक्का करो फिर डालो एक साइड लड़का बोल रहा ये अशोक नगर का,Hindi,1.5045861092217059
231,@user @user Y lo volveria a hacer,Spanish,1.4361944602851262
232,बात ....... करोडो की दुकान ...... पकोड़ो की संगत .......भगोड़ों की आफत .....मज़दूरों की,Hindi,2.142259411594627
233,@user @user @user @user hey suggest me a laptop for gaming n personal use budget is 50-55k,English,1.700978631430655
234,@user C'est @user direct,French,1.4722034531000674
235,@user कौन सी क्रिम लगाती हो बोलो यार मेरे को भी white होना है parchhai कितनी गली हो चले गा😂😂😂😂,Hindi,2.634576772006925
236,Gratidão a Deus por mais um dia sendo iniciado 🙌🏻❣️,Portuguese,1.7064652456120464
237,@user @user con una navaja en el pescuezo todo se soluciona 🤓,Spanish,1.5236893996732699
238,@user SKY scored 4 less runs just lol,English,1.174602771984209
239,"@eldiarioes ¿Que en VoX las mujeres están por detrás de los hombres? Chorprecha!!. Otra noticia, amiga, la lluvia moja.",Spanish,2.2474960500357017
240,@user @felipeneto Aquele momento que eu não sei se este tweet é zoação ou sério...,Portuguese,2.394557373407713
241,Joa hey quiero tomarrrr,Spanish,2.2153136458793643
242,caralho to com sono,Italian,1.3999725615931062
243,", Brayden told my mama he not happy I’m having a baby😢.",English,4.5202495938361125
244,삶은 뺑 오 쇼콜라다 http,Korean,1.259007374562573
245,@user @user pyjama is het beste want je bepaalt zelf wat je pyjama is,Dutch,2.6166350496738455
246,@user @user Wilma heeft wel veel fantasie. Complottheorie fantasie. En zijn geen FvdD trollen.,Dutch,1.5318929459244228
247,@ChineseWSJ 你他妈的搞有罪推定是吧,Chinese,1.6098073495291716
248,"¿Medio ambiente, seguridad? El tape no fue el correcto candidata!! #DebatesCiudadanos",Spanish,1.1014498409990248
249,@user Sisi ma capisco cioè 💜,Italian,2.98503371924461
250,Ya me cansan los threesome' y las orgías Ya me cansa que mi vida siga vacía,Spanish,3.873493831942178
251,@user कर बजी क्या सकती हो🙄🙄🙄,Hindi,2.741599593946643
252,@user Estas hablando con los creadores @user,Spanish,1.2447229757609746
253,다 풀고왓다,Korean,1.3587259927279647
254,@user Minnesota game all over again. Terrible late turnovers by Pritzl &amp; Happ.,English,1.0899167532684635
255,@user @user @user Vabbè ma trovami uno che frequenta gli stadi a cui possa piacere...,Italian,1.6534791244377298
256,"From here on out, using our greatest smiles and lovely singing voices, we'll make everyone happy♡",English,2.6202702288597157
257,@user opgerot met je onleesbare tweets denk ff na,Dutch,1.4085131135308202
258,"@ZeeNews कुछ ""हरामी पत्रकारों"" की जलन से पता चलता है कि राहुल गांधी जी सही दिशा में जा रहें हैं। #NyayForIndia #RahulForBehtarBharat",Hindi,1.166738785070488
259,ابي قُربك ومتى فيك التقي ابي اغني ياسمِا شوفي من معَي.,Arabic,4.065968977486937
260,@user @user Il adore se retrouver devant les caméras ! et souhaite laisser son nom dans l’histoire (pas gagné!)🤡,French,1.8137617274510531
261,@user en sois on à pour la plupart était un peu des deux même inconsciemment,French,1.9372909674776935
262,@SaskiaBelleman Omdat ze gek zijn op die doofpot!!!😬😈👹👿👺👹👿,Dutch,3.412444135075782
263,Private Yoga Instruction - Tailored to your needs http,English,1.0507839403259815
264,"@user La vérité, ils ont eu que de la chance",French,1.3468443507106354
265,우편토요일날올줄알앗는데 31;@;일에 부산우체국에 서멈춰잇음.대체왜요,Korean,1.1363478432284002
266,"@rautsanjay61 माफी मांगते संजय राउते,फिर सत्य मेव जयते",Hindi,1.3792261683200477
267,@user 自由の！！！ もとに！！！ 生まれた！！！！！！！！！！,Chinese,2.429534919956004
268,"La diferencia entre vos y yo, es que yo veo y me preocupo más allá de mi ego. Vos no.",Spanish,3.6335125475350676
269,"@NOS Hebben we nog niet genoeg uit afrika "" gehaald""?",Dutch,1.317547343353148
270,「夢不到電子羊你還有獨角獸」&lt;&lt;決定了!!!這是我的新社團名,Chinese,2.5085733873142093
271,제주자치경찰단장 후보 징계 ‘임명 안갯속’,Korean,1.0953011261295427
272,@user @user Ik heb vrijdagochtend geen douane gezien. Ik had alleen handbagage was dus ook zo buiten. Klaar.,Dutch,1.5695924556158327
273,@user सुभाष चन्द्र बोस की,Hindi,1.0891981673476783
274,Povo da minha sala é só derrame tmlc 🤦🏽‍♂️,Portuguese,2.445974333293212
275,Quel est votre technique pour faire partir les plis d'une AF1???,French,1.212213018237717
276,@user Comme chaque année. Je suis en mode : DEHORS !,French,2.4583946813017032
277,@user ¿Estas cayendo en palida Hemano?,Spanish,1.920872288260989
278,I can’t help myself 🤷🏽‍♀️,English,2.437569239194226
279,@user Franchement ça a été,French,1.3675129148034226
280,Hoy fue un dia productivo que exito!!,Spanish,1.4931632858488941
281,所以各國才會有動物的傳說 動物的人形模樣的故事,Chinese,1.3526374792249067
282,@user Comigo foi assim ❤,Portuguese,2.5630617412560133
283,资源⬆️➕qq⬆️ #吴小瑞体育会新片速递：《火车》，国产的人体火车，运动的画风，更多细节处，超多的洞一同被肏出水。 #完整大约40多分钟 #吴小瑞体育会系列约20部特价出售 头像名字主页⬆️➕qq⬆️ http,Chinese,1.7588487051808546
284,So pretty. I can't 😭💖 http,English,1.6921855348560766
285,What the fuck!,English,1.3084968997535003
286,"@user @user Lovely old pub. When the NF used to have meetings in the room upstairs, it was known as ‘The Adolphi’",English,1.3160052431407223
287,@user Brincalhão você kkkkkkkkkkk,Portuguese,1.7455204008881218
