,text,language,predictions
99,@Mov5Stelle I sogni aiutano a vivere o la vita aiuta a sognare? Qui mi sa che la sveglia sarà tragica...,Italian,1.9473567008972168
100,قال رسول الله صلى الله عليه وسلم من أحب أن يبسط له في رزقه وينسأ له في أثره فليصل رحمه -- صحيح البخاري #Hadith #ﷺ #ﷺ,Arabic,1.7242958545684814
101,“Fine Art” by Mike Lopez Jr. http,English,1.0190411806106567
102,@user Lo tengo claro desde q me enganché🤣🤣🤣🤣,Spanish,2.634025812149048
103,여신이 영어로 뭐냐고 물어봤는데... #쭈서기 http,Korean,1.7095792293548584
104,#新個人資料相片,Chinese,1.6509932279586792
105,Bon je vais me couper les cheveux plus court c’est décidé,French,2.221221685409546
106,@user @user अरे कुछ भी नहीं डेटा पैक 😂😂बोलो तो करवा दूंगा कोई बड़ी बात नाही है फ्रेंड्स में सब चलता है,Hindi,1.9016907215118408
107,@user اي اكو اصلا الصورة اني ماخذتها هسه قرري والمكان علية,Arabic,2.201059579849243
108,@viniciussmunhoz Vou confiar em vc @viniciussmunhoz 😁😁😁,Portuguese,2.887377977371216
109,@user Lamento mucho eso!!,Spanish,2.356875419616699
110,@user trop hihi j’ai hâte🥰🥰🥰 je veux me faire tatouer une épée aussi mais + tard,French,3.023890256881714
111,@user cosa hai tirato fuori...😲,Italian,2.846140146255493
112,Feliz ano novo ✨❤️,Portuguese,2.808264970779419
113,@user Je suis choqueeeeee,French,2.4727232456207275
114,"@user Il n'a pas demandé de les bombarder comme de ""vulgaires""Irakiens ?",French,1.1718488931655884
115,"Quelqu'un aurait un lien pour bring the soul vostfr ? Parce que j'ai beau chercher, je trouve pas 😭😭",French,2.0117602348327637
116,@mirai_nagasu @USFigureSkating You are a beautiful badass and I wish you a speedy recovery! ❤️,English,2.812669515609741
117,Wát een beelden: invaller Reiziger pakt drie penalty's en scoort voor Ajax O19 : http #Ajax,Dutch,1.0
118,"@user @user If you get upset when people kill last, You genuinely smell like boiled penny loafers",English,1.8744688034057617
119,"طموحاتي ولو لـفّ الزمان ودار احس بحجمها دايـم واصدقها .. سواءً جار هذا الوقت او ماجار بعون الله ""محققها . . محققها",Arabic,2.1485202312469482
120,@user なんやて！！！！！！（衝撃）,Chinese,2.020895481109619
121,still pinching myself that i acc live in Amsterdam now !! MAKE YUR OWN DREAMS COME TRU BBYS,English,1.8336915969848633
122,Mooi afgefloten ook,Dutch,1.9651880264282227
123,@user você!! 💕,Portuguese,1.7435965538024902
124,@user أنا أستعملتها الجولة الماضية وتوفقت في ذالك بس يالغالي توني دخلت التطبيق وما لقيت التشكيلة هاذي في الفيديو ؟؟؟؟,Arabic,2.103832721710205
125,폰이 진짜 이상혀 터치가 뭐 지혼자 다해버리내,Korean,1.062381625175476
126,@user @user @user @user Wiskunde is niet je beste vak? Hoop ik?,Dutch,2.1359293460845947
127,다큐멘터리 이런곳에서 본 거 같아 .... http,Korean,1.5766762495040894
128,"@user @user @EliotHiggins @user yep, going after the White Helmets, check",English,1.3145753145217896
129,스텔은 보통 인간보다 균형감각이 좋지.,Korean,1.3273780345916748
130,"खुले दुश्मन से भी ख़तरनाक है, जो वोट हमारे दुश्मन को देता है, रात के अंधेरे में हमारे घरों में आग लगता है, और सुबह हमसे हमदर्दी जताता है!",Hindi,1.8107720613479614
131,Wat een onrealistische serie is #hoogvliegers geld had beter besteed kunnen worden @EOnl @Kon_Luchtmacht,Dutch,1.5309159755706787
132,@user 汪（燦笑（夠了,Chinese,2.362417459487915
133,Falta mucho para morir?,Spanish,2.8941211700439453
134,@user I'd like Twilight Princess please!,English,2.023956298828125
135,@narendramodi आखिरकार ये इंतजार का समय समाप्त हुआ @narendramodi । #NirbhayaCase में आज इंसाफ मिला। देर आए दुरूस्त आए #JusticeForNirbhaya ।,Hindi,1.4318628311157227
136,"El mejor del mundo reconociendo al Chicharito Hernández, y tú todo tronco criticándolo todo su carrera 😎🇲🇽 http",Spanish,1.9400683641433716
137,納竿,Chinese,1.247890591621399
138,Il monumento a Giovanni Dalle Bande Nere sarebbe dovuto essere collocato dentro la basilica di San Lorenzo http,Italian,1.0
139,@user venha mesmo por favor 😔✌🏼,Portuguese,2.00278377532959
140,@user माता फातिमा शेख को विनम्र अभिवादन.,Hindi,2.4821746349334717
141,@user هو عادي مافيها شي بالعكس لكن التوثيق هذا لييش؟؟,Arabic,2.1036581993103027
142,@user Jij weet wat ik niet ken?,Dutch,1.6014814376831055
143,Winx club wordt elk seizoen slechter!,Dutch,1.647279977798462
144,@user Ik vind hem ook top!,Dutch,1.9709336757659912
145,@user 可哀想…,Chinese,1.9703500270843506
146,"@pankhuripathak मेडम संभल के ,आजम खान कलर पूछता हैं।",Hindi,1.8428351879119873
147,@user @NOS Boa’s zijn nu leeuwen zonder tanden.,Dutch,1.6308233737945557
148,@user عادي تطير وانت عند بيتكم,Arabic,2.3947677612304688
149,J’arrive devant la télé pour le money time ! #LIVBAR,French,1.8289337158203125
150,"@user Tu as fais le tour des circoncis. Tu cherche l'exotisme, hummm.",French,2.5667800903320312
151,@user اذا وصلتي قوليلي ..,Arabic,2.58316969871521
152,(그냥 해시태그 만들어봄..╮(´-ω-`)╭) 우리쪽 사니와 둘은 능숙 시즈나는 있으면 있는대로 편히쓰고 타다시는 아마 거의 몸의 일부 그래도 예전보단 덜 쓰는편 #사니와의_단말기_사용실력,Korean,1.754896640777588
153,Cómo hago para decirle todo sin enloquecer? 🤔,Spanish,2.118192672729492
154,@user @robertosaviano @repubblica Saviano ne ha una identica. Come commenti?,Italian,1.8249386548995972
155,"quero digitar tanta coisa aqui, mas vai dar tanta merda",Portuguese,2.2025232315063477
156,"@user Y donde podemos ver la propuesta?, que proponen nuestros diputados?",Spanish,1.0
157,纽约市高度戒备准备应对伊朗可能进行的报复(图) http,Chinese,1.0
158,@user Et pourquoi pas en Swahili ou en Tagalog ?,French,2.1542274951934814
159,"@user @user @user Ja je eigen terrein veranderen in fort knox omdat Nederland ""denkt"" goed op weg te zijn....",Dutch,1.332932710647583
160,"Het is weer fraai, vuilstort in het buitengebied http",Dutch,1.0821871757507324
161,@user c'est valid on y peut rien!,French,2.2744219303131104
162,Est-ce que quelqu’un a des nouvelles d’Andrea Tafi ? #ParisRoubaix #LesRP #AntenneVieux,French,1.0
163,"@user É gratificante, te entendo!!! Sinto o mesmo 😍😍😍",Portuguese,2.9451961517333984
164,i’ve only watched the first 20 mins of owl and the pussycat and i’m already in love. how have i been deprived of this for so long?????,English,2.813530921936035
165,@user Ze zegt toch ook dat demi tyler kan aanklagen hahdjshss,Dutch,1.4357678890228271
166,sou oficialmente uma universitária caralho obgd deus eu sei que tu me sondas http,Portuguese,3.6592700481414795
167,@user me lo consiglieresti?,Italian,2.407289505004883
168,@CaoChangqing “这才是代表美国精神的美国人，那就是，无论面对什么困境，都有打不垮的乐观、自由、感恩！” 说得太好了，大赞！👍👍👍,Chinese,1.7093055248260498
169,"#तस्मै_श्री_गुरवे_नमः मैं जीने के लिए अपने पिता की ऋणी हूँ, पर अच्छे से जीने के लिए अपने गुरु की। @user @user",Hindi,2.0270652770996094
170,@user L’ho visto proprio adesso!!,Italian,1.792149543762207
171,@user @user @user nao tem problema vc ter medo de alguém http,Portuguese,2.1967556476593018
172,हलका हलचल में देखिए आज क्या है आपके हलके में खास ? #MorningNews #Haryana http,Hindi,1.4206470251083374
173,@HaraldDoornbos Moeten we hier nu medelijden mee krijgen?,Dutch,1.9687620401382446
174,Eu ja to com meu cu fechado e nem chegou a hora da prova,Portuguese,2.7426934242248535
175,@user Ah ecco!! Questo mi rincuora 😂😂😂,Italian,2.357343912124634
176,@user @SitaramYechury क्या सोच के इसका नाम सीताराम रखा?,Hindi,2.065089702606201
177,@user Il Parma non è da B. Meglio lui di Ashley Young,Italian,1.2324094772338867
178,@user nossa oi vamo,Italian,1.8620617389678955
179,@user जयचन्द हम शर्मिंदा है तेरे वारिस जिन्दा है। # Delhi Election.,Hindi,1.6173095703125
180,@user 꺅 당연하지! 다음에 데이또 꼭 하쟈💖 우리 아모 좋은하루 보내자앙❣️❣️,Korean,2.8926239013671875
181,"- Sonríe a la vida, no solo a la cámara . ✨",Spanish,2.5143001079559326
182,@user Oleee. Y compartirlo contigo y reírnos de lo divino y lo humano. Se te echa mucho de menos.,Spanish,3.179842233657837
183,@user Je trouve ça magnifique repartir de rien et créer la vie... finalement c’est un peu ressusciter !!!,French,2.454648971557617
184,Lennar Corp to restate earnings after losing $140M to lawsuit in Maryland - South Florida Business Journal http,English,1.0
185,@user ah voilà mtn ça m’aide ça me dit qlqch,French,1.9724398851394653
186,No encuentro motivación ni de chiste,Spanish,2.845909357070923
187,@user صباح الهنا والسعادة,Arabic,2.3727147579193115
188,@user È bellissimaaa😭😍,Italian,2.4371097087860107
189,"Gravata, perdón.",Spanish,1.882429599761963
190,Voy de mal en peor,Spanish,2.490748167037964
191,@Shehla_Rashid इमरान खान से लिखवा के ले आ जा... कोई नहीं तुझको सरण दे देंगे... !!!,Hindi,2.3379576206207275
192,"#Bonolis sempre simpatico, non perde un'occasione #avantiunaltro",Italian,1.7824580669403076
193,"Microsoft Windows 10, l'aggiornamento di maggio 2019 disponibile per il download http",Italian,1.0
194,@user 是我嗎😅,Chinese,2.183579444885254
195,स्याही जूता फिर थप्पड़ ये है राजनीति #LokSabhaElections2019,Hindi,1.0
196,@user @user Je le vois absolument pas le mec a sué pour RIEN,French,2.2702932357788086
197,Manda msg e apaga mais meu Whatsapp é o GB kkkkk,Portuguese,3.0628931522369385
198,"Foda que tem altas mina gata nessa cidade mas nenhuma vale alguma coisa, só golpe em cima de golpe",Portuguese,2.7176129817962646
199,@user passo,Italian,1.1137851476669312
200,@user Et une kiks pour @user UNE😂😂,French,1.633999228477478
201,"Alla fine la scelta la farà Manuel... Sceglierà Giulio, lui dirà di sì e andranno insieme a fare le risse #uominiedonne",Italian,1.324202299118042
202,"@user @user @user Trois tweets, et on ne comprend toujours rien à ce que vous dites...",French,1.430749773979187
203,Notre Dame qui prend feu le soir où Emmanuel Macron doit prendre la parole. COMME PAR HASARD,French,1.0
204,@user Proest! Dan hoop ik maar dat dit verhaal geen staartje krijgt! 🙃,Dutch,2.1372227668762207
205,#호평동만남ㅇㅓ플 #호평동채팅ㅇㅓ플 #호평동ㅈㅗ건ㅇㅓ플 카툭 💖 AG665 🎎비아그라제공🎗️수위/횟수무제한 🧿와꾸 마인드 최고! #호평동만남사이트 #호평동실시간만남 #호평동원ㄴㅏ잇섹ㅍㅏ #호평동출장맛ㅅㅏㅈㅣ,Korean,2.5575428009033203
206,"Como cuestan los lunes amigo, debería ser feriado siempre",Spanish,1.643139362335205
207,@user Rohh ses tchoutch,French,1.565698266029358
208,eu e a letícia ficamos duas horas ali torrando no sol tô até revigorado,Portuguese,2.5001163482666016
209,no motivation left and the year just started,English,2.1988649368286133
210,@user this why all ur irls are het,Dutch,2.1744601726531982
211,les messages mignons au réveil🥰,French,2.748418092727661
212,Rico como lo mueve http,Spanish,3.5912702083587646
213,ثق أني أحببتك كما لم أحب أحداً وأني قد أنسى كل شيء إلا أنت💘.,Arabic,3.3830950260162354
214,#GodMorningThursday तमाखू का सेवन करने से गाय का खून पीने के समान पाप लगता है। http,Hindi,1.4292056560516357
215,@user Sábado eu vou aí,Portuguese,2.1228156089782715
216,@KingThelonious @MickeyChristmas Y’all never met me,Dutch,1.2307828664779663
217,nao usava grafite 0.9 = aberração,Portuguese,1.550099492073059
218,الحمدلله رزقنا الله سبحانه وتعالي زيارة امير المؤمنين علي بن أبي طالب عليه افضل الصلاة والسلام http,Arabic,1.5742979049682617
219,"والله إنكم فرحتي ورحَابة هالكُون وضيّه . ( @user ,@Ev2il1 )",Arabic,3.36171555519104
220,"@user (너를 마주 주시하다, 이내 상체를 숙여 시평선을 맞춘다.) 널 호명한 것을 인지했다면, 즉각 반응해야지. 대답.",Korean,2.912316083908081
221,"U rijdt met een #scootmobiel, met uw mobiele telefoon aan de hand door het centrum van uw stad..... Mag dit🤔😅😂 http",Dutch,1.1664741039276123
222,@user يروح في برحه فاضيه ويجيب كرسي ولا يروح البر,Arabic,1.8693403005599976
223,"🌹 मिलावट का दौर है साहब... हां में हां मिला दिया करो,संबंध लम्बे समय तक टिकेंगे...",Hindi,2.5669620037078857
224,Segunda - feira e foda o cara não tem ânimo pra nada,Portuguese,2.387277841567993
225,#IPityTheFoolThat lives on the hill Sees the sun going down And the eyes in his head See the world spinning round http,English,1.5263078212738037
226,J'ai dépassé officiellement le nombre de 100 vidéos monté pour @MrBboy45 ! C'est énorme ! Merci pour le soutien ❤️️,French,1.8183526992797852
227,"Pour le pape, l'interdit de l'avortement est humain, pas religieux http",French,1.0103648900985718
228,तुम जमीन मेरे हिस्से की या आसमान सा छलावा तुम एहसान कोई मुझपर या महज़ पछतावा,Hindi,2.916435480117798
229,alguien sabe si desde la app de cien ar se puede ver el cable en vivo? o hay que esperar hasta que suban el capitulo?,Spanish,1.396493673324585
230,@user @user अशोक नगर का है ये कोई भी वीडियो या पोस्ट पक्का करो फिर डालो एक साइड लड़का बोल रहा ये अशोक नगर का,Hindi,2.195634365081787
231,@user @user Y lo volveria a hacer,Spanish,2.0098793506622314
232,बात ....... करोडो की दुकान ...... पकोड़ो की संगत .......भगोड़ों की आफत .....मज़दूरों की,Hindi,2.388726234436035
233,@user @user @user @user hey suggest me a laptop for gaming n personal use budget is 50-55k,English,2.2619118690490723
234,@user C'est @user direct,French,1.5646309852600098
235,@user कौन सी क्रिम लगाती हो बोलो यार मेरे को भी white होना है parchhai कितनी गली हो चले गा😂😂😂😂,Hindi,2.106092691421509
236,Gratidão a Deus por mais um dia sendo iniciado 🙌🏻❣️,Portuguese,2.0639901161193848
237,@user @user con una navaja en el pescuezo todo se soluciona 🤓,Spanish,1.5754101276397705
238,@user SKY scored 4 less runs just lol,English,1.2580188512802124
239,"@eldiarioes ¿Que en VoX las mujeres están por detrás de los hombres? Chorprecha!!. Otra noticia, amiga, la lluvia moja.",Spanish,2.6268413066864014
240,@user @felipeneto Aquele momento que eu não sei se este tweet é zoação ou sério...,Portuguese,1.8620127439498901
241,Joa hey quiero tomarrrr,Spanish,2.7223312854766846
242,caralho to com sono,Italian,1.424487829208374
243,", Brayden told my mama he not happy I’m having a baby😢.",English,3.957134962081909
244,삶은 뺑 오 쇼콜라다 http,Korean,1.1566689014434814
245,@user @user pyjama is het beste want je bepaalt zelf wat je pyjama is,Dutch,1.9877104759216309
246,@user @user Wilma heeft wel veel fantasie. Complottheorie fantasie. En zijn geen FvdD trollen.,Dutch,1.8410673141479492
247,@ChineseWSJ 你他妈的搞有罪推定是吧,Chinese,1.9421135187149048
248,"¿Medio ambiente, seguridad? El tape no fue el correcto candidata!! #DebatesCiudadanos",Spanish,1.6090056896209717
249,@user Sisi ma capisco cioè 💜,Italian,2.8241875171661377
250,Ya me cansan los threesome' y las orgías Ya me cansa que mi vida siga vacía,Spanish,3.7389957904815674
251,@user कर बजी क्या सकती हो🙄🙄🙄,Hindi,2.354443311691284
252,@user Estas hablando con los creadores @user,Spanish,1.5673705339431763
253,다 풀고왓다,Korean,1.4047759771347046
254,@user Minnesota game all over again. Terrible late turnovers by Pritzl &amp; Happ.,English,1.0
255,@user @user @user Vabbè ma trovami uno che frequenta gli stadi a cui possa piacere...,Italian,1.7275593280792236
256,"From here on out, using our greatest smiles and lovely singing voices, we'll make everyone happy♡",English,2.3400018215179443
257,@user opgerot met je onleesbare tweets denk ff na,Dutch,1.8120197057724
258,"@ZeeNews कुछ ""हरामी पत्रकारों"" की जलन से पता चलता है कि राहुल गांधी जी सही दिशा में जा रहें हैं। #NyayForIndia #RahulForBehtarBharat",Hindi,1.3772273063659668
259,ابي قُربك ومتى فيك التقي ابي اغني ياسمِا شوفي من معَي.,Arabic,3.8939406871795654
260,@user @user Il adore se retrouver devant les caméras ! et souhaite laisser son nom dans l’histoire (pas gagné!)🤡,French,2.387157678604126
261,@user en sois on à pour la plupart était un peu des deux même inconsciemment,French,1.7427315711975098
262,@SaskiaBelleman Omdat ze gek zijn op die doofpot!!!😬😈👹👿👺👹👿,Dutch,2.7919867038726807
263,Private Yoga Instruction - Tailored to your needs http,English,1.3002086877822876
264,"@user La vérité, ils ont eu que de la chance",French,1.5444347858428955
265,우편토요일날올줄알앗는데 31;@;일에 부산우체국에 서멈춰잇음.대체왜요,Korean,1.16408109664917
266,"@rautsanjay61 माफी मांगते संजय राउते,फिर सत्य मेव जयते",Hindi,1.263959527015686
267,@user 自由の！！！ もとに！！！ 生まれた！！！！！！！！！！,Chinese,2.392467737197876
268,"La diferencia entre vos y yo, es que yo veo y me preocupo más allá de mi ego. Vos no.",Spanish,3.365631103515625
269,"@NOS Hebben we nog niet genoeg uit afrika "" gehaald""?",Dutch,1.431986689567566
270,「夢不到電子羊你還有獨角獸」&lt;&lt;決定了!!!這是我的新社團名,Chinese,2.6285479068756104
271,제주자치경찰단장 후보 징계 ‘임명 안갯속’,Korean,1.0
272,@user @user Ik heb vrijdagochtend geen douane gezien. Ik had alleen handbagage was dus ook zo buiten. Klaar.,Dutch,1.975056529045105
273,@user सुभाष चन्द्र बोस की,Hindi,1.0
274,Povo da minha sala é só derrame tmlc 🤦🏽‍♂️,Portuguese,2.46330189704895
275,Quel est votre technique pour faire partir les plis d'une AF1???,French,1.3258202075958252
276,@user Comme chaque année. Je suis en mode : DEHORS !,French,2.6685047149658203
277,@user ¿Estas cayendo en palida Hemano?,Spanish,2.2923474311828613
278,I can’t help myself 🤷🏽‍♀️,English,2.328300714492798
279,@user Franchement ça a été,French,1.7500567436218262
280,Hoy fue un dia productivo que exito!!,Spanish,1.5342950820922852
281,所以各國才會有動物的傳說 動物的人形模樣的故事,Chinese,1.4348373413085938
282,@user Comigo foi assim ❤,Portuguese,2.3466639518737793
283,资源⬆️➕qq⬆️ #吴小瑞体育会新片速递：《火车》，国产的人体火车，运动的画风，更多细节处，超多的洞一同被肏出水。 #完整大约40多分钟 #吴小瑞体育会系列约20部特价出售 头像名字主页⬆️➕qq⬆️ http,Chinese,2.236427068710327
284,So pretty. I can't 😭💖 http,English,1.9650886058807373
285,What the fuck!,English,1.7041983604431152
286,"@user @user Lovely old pub. When the NF used to have meetings in the room upstairs, it was known as ‘The Adolphi’",English,1.6511236429214478
287,@user Brincalhão você kkkkkkkkkkk,Portuguese,2.072587490081787
288,@user من حينكم فخمين أفخم قطاع🇸🇦 الله يغفر له ويرحمه.,Arabic,2.195849657058716
289,杖つよ,Chinese,2.3812224864959717
